class template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
PPolynomial, //16, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //49
FunctionData, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/FunctionData.h, //36
rgbt::EdgeFI, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //42
BinaryNode, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/BinaryNode.h, //33
Triangulation, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //135
Polynomial, //8, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Polynomial.h, //35
StartingPolynomial, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //35
Allocator, //3, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Allocator.h, //46
Quadric5, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/meshfilter/quadric5.h, //44
ScalarImage, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/epoch_io/scalar_image.h, //9
NVector, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //88
Vector, //24, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //36
SparseMatrix, //13, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //52
SparseNMatrix, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //103
SparseSymmetricMatrix, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //139
rgbt::TopologicalOp, //7, //2, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //64
OctNode, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Octree.h, //39
Octree, //5, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/MultiGridOctreeData.h, //85
rgbt::RgbTriangle, //18, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //291
rgbt::RgbVertex, //11, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //844
rgbt::RgbEdge, //2, //2, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //824
Point3D, //69, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //39
MatrixEntry, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //36
NMatrixEntry, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //44

base class, developer, email, edit time, definition file path, line, sub-class hierarchy
MeshFilterInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //184, //0:MeshFilterInterface//1:ExtraMeshFilterPlugin//1:ExtraMeshColorizePlugin//1:AmbientOcclusionPlugin
MeshEditInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //346, //0:MeshEditInterface//1:EditMeasurePlugin//1:SampleEditPlugin//1:EditSegment//1:ExtraMeshEditPlugin//1:EditAlignPlugin//1:EditPaintPlugin//1:rgbt::RgbTPlugin//1:ExtraMeshSlidePlugin
MeshRenderInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //294, //0:MeshRenderInterface//1:MeshShaderRenderPlugin//1:RmMeshShaderRenderPlugin
LogStream, //, //, //, //meshlab/src/meshlab/LogStream.h, //54, //0:LogStream//1:GLLogStream
CoredMeshData, //, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //162, //0:CoredMeshData//1:CoredFileMeshData//1:CoredVectorMeshData
UniformVar, //, //, //, //meshlab/src/meshlabplugins/render_rm/parser/UniformVar.h, //47, //0:UniformVar//1:UniformValue
MainWindowInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //175, //0:MainWindowInterface//1:MainWindow
MeshIOInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //129, //0:MeshIOInterface//1:EpochIO
Ui_PaintToolbox, //, //, //, //meshlab/src/meshlabplugins/editpaint/ui_painttoolbox.h, //31, //0:Ui_PaintToolbox//1:Ui::PaintToolbox
