class template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
Allocator, //3, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Allocator.h, //46
SlicedEdge, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_slice/filter_slice_functors.h, //35
KDTree, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_slice/kdtree.h, //32
rgbt::EdgeFI, //5, //1, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //44
rgbt::RgbEdge, //2, //2, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //800
rgbt::RgbTriangle, //10, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //298
rgbt::RgbVertex, //10, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //820
Cache, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/edit_ocme/src/cache/cache.h, //106
Controller, //3, //3, //h, //, //, //meshlab/src/meshlabplugins/edit_ocme/src/cache/controller.h, //7
NoiseFunctor, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //163
FractalUtils, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_fractal/fractal_utils.h, //17
UVGrid, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_isoparametrization/uv_grid.h, //5
BaryOptimizatorDual, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_isoparametrization/dual_coord_optimization.h, //6
PatchesOptimizer, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_isoparametrization/opt_patch.h, //8
GaelMls::APSS, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/apss.h, //32
GaelMls::MlsSurface, //6, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/mlssurface.h, //46
GaelMls::RIMLS, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/rimls.h, //32
CustomEdge, //0, //0, //h, //, //, //meshlab/src/fgt/filter_func/filter_refine.h, //163
Surfel, //3, //2, //hpp, //, //, //meshlab/src/meshlabplugins/render_splatpyramid/surfel.hpp, //43
MCTriEdgeCollapse, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_plymc/tri_edge_collapse_mc.h, //14
Volume, //9, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_plymc/volume.h, //64
FunctionData, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/FunctionData.h, //36
OctNode, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Octree.h, //39
PPolynomial, //16, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //49
