class template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
rgbt::RgbTriangle, //18, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //291
rgbt::RgbVertex, //11, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //844
Polynomial, //8, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Polynomial.h, //35
rgbt::TopologicalOp, //7, //2, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //64
rgbt::EdgeFI, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //42
Allocator, //3, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Allocator.h, //46
OctNode, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Octree.h, //39
PPolynomial, //16, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //49
FunctionData, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/FunctionData.h, //36
Triangulation, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //135
BinaryNode, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/BinaryNode.h, //33
Octree, //5, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/MultiGridOctreeData.h, //85
SparseMatrix, //13, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //52
SparseSymmetricMatrix, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //139
Vector, //24, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //36
ScalarImage, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/epoch_io/scalar_image.h, //9
NVector, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //88
rgbt::RgbEdge, //2, //2, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //824
SparseNMatrix, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //103
StartingPolynomial, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //35
Quadric5, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/meshfilter/quadric5.h, //50
Point3D, //69, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //39
MatrixEntry, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //36
NMatrixEntry, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //44

base class, developer, email, edit time, definition file path, line, sub-class hierarchy
Handle, //, //, //, //meshlab/src/fgt/edit_quality/handle.h, //40, //0:Handle//1:TFHandle
MeshEditInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //432, //0:MeshEditInterface//1:EditMeasurePlugin//1:EditPaintPlugin//1:EditStraightener//1:ExtraMeshEditPlugin//1:rgbt::RgbTPlugin//1:EditAlignPlugin//1:SampleEditPlugin//1:EditPaintPlugin//1:EditSegment//1:ExtraMeshSlidePlugin//1:EditTexturePlugin
MeshRenderInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //371, //0:MeshRenderInterface//1:RmMeshShaderRenderPlugin//1:MeshShaderRenderPlugin
UniformVar, //, //, //, //meshlab/src/meshlabplugins/render_rm/parser/UniformVar.h, //47, //0:UniformVar//1:UniformValue
CoredMeshData, //, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //162, //0:CoredMeshData//1:CoredFileMeshData//1:CoredVectorMeshData
MainWindowInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //201, //0:MainWindowInterface//1:MainWindow
MeshFilterInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //249, //0:MeshFilterInterface//1:QualityMapperFilter//1:ExtraMeshColorizePlugin//1:ExtraMeshFilterPlugin//1:AmbientOcclusionPlugin//1:GeometryAgingPlugin
MeshIOInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //155, //0:MeshIOInterface//1:EpochIO
LogStream, //, //, //, //meshlab/src/meshlab/LogStream.h, //54, //0:LogStream//1:GLLogStream
VrmlTranslator::Buffer, //, //, //, //meshlab/src/fgt/io_x3d/vrml/Scanner.h, //115, //0:VrmlTranslator::Buffer//1:VrmlTranslator::UTF8Buffer
Ui_TextureEditorClass, //, //, //, //meshlab/src/fgt/edit_texture/ui_textureeditor.h, //30, //0:Ui_TextureEditorClass//1:Ui::TextureEditorClass
