class template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
FgtBridge, //4, //2, //h, //, //, //meshlab/src/fgt/edit_hole/fgtBridge.h, //142
FgtBridgeBase, //1, //1, //h, //, //, //meshlab/src/fgt/edit_hole/fgtBridge.h, //76
FgtHole, //13, //2, //h, //, //, //meshlab/src/fgt/edit_hole/fgtHole.h, //65
FgtNMBridge, //0, //0, //h, //, //, //meshlab/src/fgt/edit_hole/fgtBridge.h, //777
HoleSetManager, //14, //2, //h, //, //, //meshlab/src/fgt/edit_hole/holeSetManager.h, //41
Triangulation, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //135
rgbt::EdgeFI, //5, //1, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //44
rgbt::RgbTriangle, //10, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //304
rgbt::RgbVertex, //10, //3, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //826
rgbt::TopologicalOp, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/topologicalOp.h, //66
PerceptualMetrics, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_perceptualmetric/perceptualmetrics.h, //39
Allocator, //3, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Allocator.h, //46
BinaryNode, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/BinaryNode.h, //33
OctNode, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Octree.h, //39
HeapMaxPriorityQueue, //3, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/priorityqueue.h, //30
NVector, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //88
Vector, //24, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //36
Polynomial, //8, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Polynomial.h, //35
PPolynomial, //16, //5, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //49
StartingPolynomial, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //35
ConstDataWrapper, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/mlsutils.h, //28
KdTree, //6, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/kdtree.h, //34
FeatureAlignment, //8, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_feature_alignment/feature_alignment.h, //87
SmoothCurvatureFeature, //17, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_feature_alignment/feature_msc.h, //17
CustomEdge, //0, //0, //h, //, //, //meshlab/src/fgt/filter_func/filter_refine.h, //163
ScalarImage, //4, //3, //h, //, //, //meshlab/src/meshlabplugins/io_epoch/scalar_image.h, //33
Octree, //5, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/MultiGridOctreeData.h, //85
FeatureRGB, //13, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_feature_alignment/feature_rgb.h, //11
Surfel, //3, //2, //hpp, //, //, //meshlab/src/meshlabplugins/render_splatpyramid/surfel.hpp, //43
FunctionData, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/FunctionData.h, //36
SparseSymmetricMatrix, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //139
NearestMidPoint, //1, //1, //h, //, //, //meshlab/src/fgt/edit_topo/edit_topomeshbuilder.h, //73
SparseMatrix, //13, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //52
GaelMls::BallTree, //7, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/balltree.h, //55
GaelMls::Neighborhood, //5, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/balltree.h, //34
TextureFilter, //10, //3, //h, //, //, //meshlab/src/meshlabplugins/edit_phototexturing/src/TextureFilter.h, //36
SparseNMatrix, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //103
GaelMls::APSS, //3, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/apss.h, //32
VertexPointerSampler, //3, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_feature_alignment/feature_alignment.h, //52
SlicedEdge, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_slice/filter_slice_functors.h, //36
rgbt::RgbEdge, //2, //2, //h, //, //, //meshlab/src/meshlabplugins/editrgbtri/rgbInfo.h, //806
GaelMls::RIMLS, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/rimls.h, //32
GaelMls::MlsSurface, //6, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_mls/mlssurface.h, //46
KDTree, //4, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_slice/kdtree.h, //32
BridgeAbutment, //4, //2, //h, //, //, //meshlab/src/fgt/edit_hole/fgtBridge.h, //41
Point3D, //69, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //39
MidPointCustom, //0, //0, //h, //, //, //meshlab/src/fgt/filter_func/filter_refine.h, //32
MatrixEntry, //4, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //36
NMatrixEntry, //2, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //44
MData, //5, //2, //h, //, //, //meshlab/src/meshlabplugins/filter_feature_alignment/feature_alignment.h, //73
SlicingFunction, //1, //1, //h, //, //, //meshlab/src/meshlabplugins/filter_slice/filter_slice_functors.h, //68
Frame, //0, //0, //h, //, //, //meshlab/src/meshlabplugins/filter_curvature_from_sliding/frame.h, //31
EdgeAnglePredicate, //1, //1, //cpp, //, //, //meshlab/src/meshlabplugins/filter_mls/mlsplugin.cpp, //327

base class, developer, email, edit time, definition file path, line, sub-class hierarchy
MeshFilterInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //212, //0:MeshFilterInterface//1:FilterZippering//1:QualityMapperFilter//1:FilterTexturePlugin//1:FilterFunctionPlugin//1:GeometryAgingPlugin//1:MlsPlugin//1:ExtraFilter_SlicePlugin//1:FilterFeatureAlignment//1:AmbientOcclusionPlugin//1:ExtraMeshFilterPlugin
CameraCalibration, //, //, //, //meshlab/src/meshlabplugins/edit_phototexturing/src/CameraCalibration.h, //34, //0:CameraCalibration//1:TsaiCameraCalibration
MeshEditInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //522, //0:MeshEditInterface//1:EditTexturePlugin//1:PhotoTexturingPlugin//1:SampleEditPlugin//1:EditMeasurePlugin//1:EditAlignPlugin//1:EditStraightener//1:EditHolePlugin//1:EditFitPlugin//1:EditPaintPlugin//1:EditSegment//1:EditPickPointsPlugin//1:ExtraMeshEditPlugin//1:edit_topo//1:rgbt::RgbTPlugin//1:EditPaintPlugin//1:ExtraMeshSlidePlugin
MeshIOInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //50, //0:MeshIOInterface//1:EpochIO
MeshRenderInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //464, //0:MeshRenderInterface//1:MeshShaderRenderPlugin//1:RmMeshShaderRenderPlugin//1:RenderRFX//1:PyramidPointRendererPlugin//1:SplatRendererPlugin
TextureMerger, //, //, //, //meshlab/src/meshlabplugins/edit_phototexturing/src/TextureMerger.h, //51, //0:TextureMerger//1:SmartBlendTextureMerger//1:WinnerTakesAllTextureMerger
UniformVar, //, //, //, //meshlab/src/old/render_rm/parser/UniformVar.h, //45, //0:UniformVar//1:UniformValue
AutoBridgingCallback, //, //, //, //meshlab/src/fgt/edit_hole/fgtBridge.h, //65, //0:AutoBridgingCallback//1:EditHoleAutoBridgingCB
CoredMeshData, //, //, //, //meshlab/src/meshlabplugins/filter_poisson/src/Geometry.h, //162, //0:CoredMeshData//1:CoredFileMeshData//1:CoredVectorMeshData
RfxTextureLoaderPlugin, //, //, //, //meshlab/src/fgt/render_rfx/rfx_textureloader.h, //52, //0:RfxTextureLoaderPlugin//1:RfxTGAPlugin//1:RfxDDSPlugin//1:RfxQImagePlugin
QuadTreeLeaf, //, //, //, //meshlab/src/meshlabplugins/edit_phototexturing/src/QuadTree/QuadTreeLeaf.h, //26, //0:QuadTreeLeaf//1:UVFaceTexture
PointBasedRenderer, //, //, //, //meshlab/src/meshlabplugins/render_splatpyramid/point_based_renderer.h, //21, //0:PointBasedRenderer//1:PyramidPointRendererBase//2:PyramidPointRendererColor//2:PyramidPointRenderer
MainWindowInterface, //, //, //, //meshlab/src/meshlab/interfaces.h, //163, //0:MainWindowInterface//1:MainWindow
EnumWidget, //, //, //, //meshlab/src/meshlab/stdpardialog.h, //230, //0:EnumWidget//1:MeshEnumWidget
VrmlTranslator::Buffer, //, //, //, //meshlab/src/meshlabplugins/io_x3d/vrml/Scanner.h, //123, //0:VrmlTranslator::Buffer//1:VrmlTranslator::UTF8Buffer
RfxUniform, //, //, //, //meshlab/src/fgt/render_rfx/rfx_uniform.h, //38, //0:RfxUniform//1:RfxSpecialUniform
Primitive, //, //, //, //meshlab/src/meshlabplugins/edit_fit/primitive.h, //46, //0:Primitive//1:Box//1:Cylinder
Handle, //, //, //, //meshlab/src/fgt/edit_quality/handle.h, //40, //0:Handle//1:TFHandle
MeshlabEditDockWidget, //, //, //, //meshlab/src/meshlab/meshlabeditdockwidget.h, //37, //0:MeshlabEditDockWidget//1:PhotoTexturingWidget
