class template, instantiations, multiple overload instantiations, loc, definition file path, line
uORB::Subscription, //14, //10, //31, //src/modules/uORB/Subscription.hpp, //96
uORB::Publication, //6, //4, //23, //src/modules/uORB/Publication.hpp, //86
control::BlockParam, //9, //3, //29, //src/modules/controllib/block/BlockParam.hpp, //74
math::Matrix, //67, //6, //18, //src/lib/mathlib/math/Matrix.hpp, //330
math::MatrixBase, //2, //2, //155, //src/lib/mathlib/math/Matrix.hpp, //57
math::Vector, //165, //5, //11, //src/lib/mathlib/math/Vector.hpp, //351
math::VectorBase, //1, //1, //145, //src/lib/mathlib/math/Vector.hpp, //57
MavlinkStreamServoOutputRaw, //9, //5, //69, //src/modules/mavlink/mavlink_messages.cpp, //1189

function template, instantiations, multiple overload instantiations, loc, definition file path, line
math::MatrixBase::operator*, //4, //1, //5, //src/lib/mathlib/math/Matrix.hpp, //275
UavcanCDevSensorBridgeBase::UavcanCDevSensorBridgeBase, //0, //0, //12, //src/modules/uavcan/sensors/sensor_bridge.hpp, //106

