class template, instantiations, multiple overload instantiations, loc, definition file path, line
comphelper::OWeakListenerAdapter, //0, //0, //18, //comphelper/inc/comphelper/weakeventlistener.hxx, //150
comphelper::OIdPropertyArrayUsageHelper, //4, //1, //43, //comphelper/inc/comphelper/IdPropArrayHelper.hxx, //95
comphelper::OptionalValue, //10, //4, //57, //comphelper/inc/comphelper/optionalvalue.hxx, //84
basegfx::BasicRange, //3, //1, //122, //basegfx/inc/basegfx/range/basicrange.hxx, //76
comphelper::OInteraction, //0, //0, //8, //comphelper/inc/comphelper/interaction.hxx, //122
AutoDeleter, //1, //1, //14, //unotools/source/config/configitem.cxx, //214
ORef, //2, //1, //155, //vos/inc/vos/ref.hxx, //90
comphelper::OAggregationArrayUsageHelper, //0, //0, //11, //comphelper/inc/comphelper/proparrhlp.hxx, //146
comphelper::OPropertyArrayUsageHelper, //0, //0, //21, //comphelper/inc/comphelper/proparrhlp.hxx, //104
ImplPolygonTemplate, //0, //0, //316, //basegfx/source/inc/polygontemplate.hxx, //161
ImplSimpleBezierEntry, //1, //1, //47, //basegfx/source/inc/polygontemplate.hxx, //102
ImplSimplePointEntry, //1, //1, //25, //basegfx/source/inc/polygontemplate.hxx, //69
ORefObj, //1, //1, //62, //vos/inc/vos/refobj.hxx, //86
basegfx::RangeExpander, //6, //6, //16, //basegfx/inc/basegfx/range/rangeexpander.hxx, //99
basegfx::internal::ImplHomMatrixTemplate, //2, //1, //407, //basegfx/source/inc/hommatrixtemplate.hxx, //121
basegfx::internal::ImplMatLine, //3, //1, //28, //basegfx/source/inc/hommatrixtemplate.hxx, //88
comphelper::mem_fun1_t, //1, //1, //9, //comphelper/inc/comphelper/stl_types.hxx, //211
PolygonPointList, //0, //0, //316, //basegfx/source/inc/PolygonPoint.hxx, //161
SimpleBezierEntry, //1, //1, //47, //basegfx/source/inc/PolygonPoint.hxx, //102
SimplePointEntry, //1, //1, //25, //basegfx/source/inc/PolygonPoint.hxx, //69
comphelper::SettingsHelperNoState, //2, //2, //52, //comphelper/inc/comphelper/SettingsHelper.hxx, //95
comphelper::ORelease, //0, //0, //7, //comphelper/inc/comphelper/guarding.hxx, //83
comphelper::OReusableGuard, //0, //0, //20, //comphelper/inc/comphelper/guarding.hxx, //110
basegfx::B2DConnectedRanges, //0, //0, //77, //basegfx/inc/basegfx/range/b2dconnectedranges.hxx, //110
ThetaCompare, //1, //1, //15, //basegfx/source/workbench/convexhull.cxx, //91
comphelper::SequenceAsVector, //0, //0, //75, //comphelper/inc/comphelper/sequenceasvector.hxx, //97
OGeometryControlModel, //3, //1, //28, //toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //237
OTemplateInstanceDisambiguation, //1, //1, //3, //toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //226
comphelper::ImplementationReference, //0, //0, //50, //comphelper/inc/comphelper/implementationreference.hxx, //143
comphelper::OSequenceIterator, //5, //1, //54, //comphelper/inc/comphelper/sequence.hxx, //167
utl::UnoTunnelHelper, //1, //1, //26, //unotools/inc/unotools/unotunnelhelper.hxx, //204
utl::UnoTunnelImplBase, //0, //0, //27, //unotools/inc/unotools/unotunnelhelper.hxx, //170
canvas::vcltools::VCLObject, //0, //0, //56, //canvas/inc/canvas/vclwrapper.hxx, //104
comphelper::OIdPropertyArrayUsageHelperMutex, //0, //0, //2, //comphelper/inc/comphelper/IdPropArrayHelper.hxx, //90
comphelper::OPropertyArrayUsageHelperMutex, //0, //0, //2, //comphelper/inc/comphelper/proparrhlp.hxx, //99
comphelper::OInterfaceCompare, //0, //0, //11, //comphelper/inc/comphelper/stl_types.hxx, //194

function template, instantiations, multiple overload instantiations, loc, definition file path, line
comphelper::isA, //0, //0, //4, //comphelper/inc/comphelper/types.hxx, //144
comphelper::isA, //0, //0, //4, //comphelper/inc/comphelper/types.hxx, //134
convertType, //0, //0, //9, //toolkit/source/controls/unocontrolmodel.cxx, //1122
comphelper::tryCompare, //0, //0, //6, //comphelper/source/misc/types.cxx, //198
utl::getImplementation, //0, //0, //8, //unotools/inc/unotools/unotunnelhelper.hxx, //95
absval, //4, //1, //4, //basegfx/source/workbench/bezierclip.hxx, //111
calcLineDistance, //6, //2, //8, //basegfx/source/workbench/bezierclip.hxx, //99
tolEqual, //7, //2, //1, //basegfx/source/workbench/bezierclip.hxx, //123
tolGreaterEqual, //3, //1, //1, //basegfx/source/workbench/bezierclip.hxx, //125
tolLessEqual, //3, //1, //1, //basegfx/source/workbench/bezierclip.hxx, //124
tolZero, //5, //3, //1, //basegfx/source/workbench/bezierclip.hxx, //122
utl::getImplementation, //0, //0, //9, //unotools/inc/unotools/unotunnelhelper.hxx, //118
basegfx::ImplB2DMultiRange::isInside, //2, //1, //11, //basegfx/source/range/b2dmultirange.cxx, //128
comphelper::query_aggregation, //0, //0, //12, //comphelper/inc/comphelper/uno3.hxx, //204
comphelper::query_interface, //0, //0, //15, //comphelper/inc/comphelper/uno3.hxx, //224
comphelper::tryPropertyValue, //0, //0, //13, //comphelper/inc/comphelper/property.hxx, //156
comphelper::tryPropertyValueEnum, //0, //0, //15, //comphelper/inc/comphelper/property.hxx, //180
comphelper::getImplementation, //0, //0, //8, //comphelper/inc/comphelper/types.hxx, //182
