class template, instantiations, multiple overload instantiations, loc, definition file path, line
SharedObjectPointerTemplate, //27, //4, //73, //libraries/metavoxels/src/SharedObject.h, //120
InlineAttribute, //2, //1, //25, //libraries/metavoxels/src/AttributeRegistry.h, //289
SimpleInlineAttribute, //1, //1, //18, //libraries/metavoxels/src/AttributeRegistry.h, //327
gpu::Batch::Cache, //2, //2, //24, //libraries/gpu/src/gpu/Batch.h, //265
AudioFrameBuffer, //14, //3, //399, //libraries/audio/src/AudioBuffer.h, //18
AudioFilterBank, //10, //10, //101, //libraries/audio/src/AudioFilterBank.h, //19
AudioEditBuffer, //8, //3, //73, //libraries/audio/src/AudioEditBuffer.h, //16
MovingMinMaxAvg, //11, //2, //79, //libraries/shared/src/MovingMinMaxAvg.h, //77
PropertyFlags, //67, //3, //315, //libraries/shared/src/PropertyFlags.h, //30
RingBufferHistory, //4, //2, //152, //libraries/shared/src/RingBufferHistory.h, //21
LazyItemEditorCreator, //1, //1, //13, //libraries/metavoxels/src/MetavoxelUtil.h, //118
TimeWeightedAvg, //1, //1, //48, //libraries/shared/src/TimeWeightedAvg.h, //18
ByteCountCoded, //6, //3, //94, //libraries/shared/src/ByteCountCoding.h, //29
CollectionTypeStreamer, //0, //0, //2, //libraries/metavoxels/src/Bitstream.h, //1485
RepeatedValueStreamer, //0, //0, //28, //libraries/metavoxels/src/Bitstream.h, //84
SimpleTypeStreamer, //0, //0, //18, //libraries/metavoxels/src/Bitstream.h, //1323
StreamableTypeStreamer, //0, //0, //10, //libraries/metavoxels/src/Bitstream.h, //1434
Radix2IntegerScanner, //0, //0, //14, //libraries/shared/src/Radix2IntegerScanner.h, //45
Radix2IntegerScanner, //0, //0, //16, //libraries/shared/src/Radix2IntegerScanner.h, //66
MinMaxAvg, //12, //1, //49, //libraries/shared/src/MovingMinMaxAvg.h, //21
AudioSourceNoise, //1, //0, //61, //libraries/audio/src/AudioSourceNoise.h, //18
gpu::BufferView::Iterator, //19, //2, //69, //libraries/gpu/src/gpu/Resource.h, //211
AudioFilter, //0, //0, //33, //libraries/audio/src/AudioFilter.h, //100
TemplateSingleton, //6, //2, //22, //interface/src/devices/DeviceTracker.h, //21
type_traits::is_signed, //0, //0, //2, //libraries/shared/src/Radix2IntegerScanner.h, //24
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //28
