class template, instantiations, multiple overload instantiations, loc, definition file path, line
wxListCtrlValidator, //1, //1, //74, //tools/editworld/src/wxDialogs/listctrlval.hpp, //43
StringToEnum, //5, //5, //6, //src/statsdef.h, //83
StringToEnumMap, //6, //2, //15, //src/statsdef.h, //92

function template, instantiations, multiple overload instantiations, loc, definition file path, line
NEXTOBJ::operator type-parameter-0-0 *, //405, //1, //1, //src/basedef.h, //68
LineView::e, //6, //1, //1, //src/statsdef.h, //164
LineView::e, //2, //1, //1, //src/statsdef.h, //162
LineView::stats, //12, //1, //14, //src/statsdef.h, //173
LineView::stats, //1, //1, //14, //src/statsdef.h, //189
findStatsByName, //3, //3, //11, //src/statsdef.h, //56
setStatusPendingCancel, //2, //2, //6, //src/structure.h, //468
setStatusPendingHold, //2, //2, //9, //src/structure.h, //476
setStatusPendingRelease, //2, //2, //12, //src/structure.h, //487
setStatusPendingStart, //2, //2, //6, //src/structure.h, //460
CHeightMap::SetScrollLimits, //0, //0, //4, //tools/editworld/src/heightmap.h, //1043
StringToEnumMap::FromArray, //0, //0, //8, //src/statsdef.h, //97
StringToEnumMap::StringToEnumMap, //0, //0, //1, //src/statsdef.h, //107
findStatsByName, //2, //2, //11, //src/statsdef.h, //69
InitialLimitsDlg::InitialLimitsDlg, //0, //0, //10, //tools/editworld/src/initiallimitsdialog.hpp, //41
NETenum, //11, //8, //9, //lib/netplay/nettypes.h, //92
popStatusPending, //4, //4, //12, //src/structure.h, //501
LimitsDialog::LimitsDialog, //0, //0, //11, //tools/editworld/src/wxDialogs/limitsdialog.hpp, //53
addObjectToFuncList, //5, //4, //7, //src/objmem.cpp, //224
addObjectToList, //3, //3, //6, //src/objmem.cpp, //211
destroyObject, //3, //3, //28, //src/objmem.cpp, //239
releaseAllObjectsInList, //5, //3, //13, //src/objmem.cpp, //346
removeObjectFromFuncList, //8, //4, //18, //src/objmem.cpp, //318
removeObjectFromList, //2, //2, //16, //src/objmem.cpp, //287
_structureIsManufacturingPending, //2, //2, //8, //src/intdisplay.cpp, //2679
structureIsOnHoldPending, //2, //2, //8, //src/intdisplay.cpp, //2712
endian_enum, //0, //0, //7, //lib/framework/endian_hack.h, //63
operator<<, //0, //0, //6, //lib/exceptionhandler/dumpinfo.cpp, //271
PointTree::queryMaybeFilter, //2, //1, //132, //src/pointtree.cpp, //132
Win::ShellExecute, //0, //0, //9, //tools/editworld/src/winapi.hpp, //141
reverseObjectList, //1, //1, //6, //src/objects.h, //48
gridStartIterateFiltered, //3, //1, //28, //src/mapgrid.cpp, //105
queue, //48, //9, //4, //lib/netplay/nettypes.cpp, //82
queue, //42, //9, //10, //lib/netplay/nettypes.cpp, //88
queue, //36, //9, //26, //lib/netplay/nettypes.cpp, //100
queue, //26, //9, //10, //lib/netplay/nettypes.cpp, //141
queue, //22, //9, //10, //lib/netplay/nettypes.cpp, //153
queue, //21, //9, //10, //lib/netplay/nettypes.cpp, //166
queue, //20, //9, //10, //lib/netplay/nettypes.cpp, //179
queue, //29, //9, //10, //lib/netplay/nettypes.cpp, //192
queue, //18, //9, //10, //lib/netplay/nettypes.cpp, //210
queue, //17, //8, //6, //lib/netplay/nettypes.cpp, //223
queue, //14, //8, //6, //lib/netplay/nettypes.cpp, //231
queue, //11, //7, //5, //lib/netplay/nettypes.cpp, //239
queue, //9, //6, //23, //lib/netplay/nettypes.cpp, //246
queue, //6, //4, //5, //lib/netplay/nettypes.cpp, //271
queueAuto, //18, //16, //11, //lib/netplay/nettypes.cpp, //278
queueAutoLarge, //1, //1, //11, //lib/netplay/nettypes.cpp, //291
queueLarge, //4, //2, //10, //lib/netplay/nettypes.cpp, //129
InitialLimitsDialog::InitialLimitsDialog, //0, //0, //6, //tools/editworld/src/wxDialogs/initiallimitsdialog.hpp, //47
current, //6, //2, //15, //src/pointtree.cpp, //114
LimitsDialog::LimitsDialog, //0, //0, //13, //tools/editworld/src/limitsdialog.hpp, //40

