class template, instantiations, multiple overload instantiations, loc, definition file path, line
QList, //269, //63, //56, //qtools/qlist.h, //46
QListIterator, //195, //48, //22, //qtools/qlist.h, //108
SDict, //43, //10, //178, //src/sortdict.h, //98
QDict, //105, //38, //35, //qtools/qasciidict.h, //46
QDictIterator, //38, //19, //16, //qtools/qasciidict.h, //89
QValueList, //17, //2, //83, //qtools/qvaluelist.h, //307
QValueListConstIterator, //12, //1, //31, //qtools/qvaluelist.h, //119
QValueListIterator, //12, //1, //31, //qtools/qvaluelist.h, //67
QValueListNode, //6, //1, //12, //qtools/qvaluelist.h, //51
QValueListPrivate, //2, //1, //115, //qtools/qvaluelist.h, //171
QArray, //26, //6, //60, //qtools/qarray.h, //46
QStack, //20, //8, //22, //qtools/qstack.h, //46
CompAccept, //28, //28, //15, //src/docparser.h, //168
LockingPtr, //98, //8, //75, //src/lockingptr.h, //65
BaseHandler, //0, //0, //134, //addon/doxmlparser/src/basehandler.h, //126
BaseFallBackHandler, //0, //0, //34, //addon/doxmlparser/src/basehandler.h, //287
BaseIteratorVia, //0, //0, //13, //addon/doxmlparser/src/baseiterator.h, //36
ElementMapper, //4, //1, //59, //addon/doxmlparser/src/basehandler.h, //48
BaseIterator, //0, //0, //13, //addon/doxmlparser/src/baseiterator.h, //21
QVector, //6, //3, //37, //qtools/qvector.h, //46
QIntDict, //16, //9, //34, //qtools/qintdict.h, //46
QIntDictIterator, //4, //3, //15, //qtools/qintdict.h, //85
QSortedList, //4, //1, //11, //qtools/qsortedlist.h, //46
SIntDict, //3, //1, //130, //src/sortdict.h, //414
QQueue, //4, //1, //22, //qtools/qqueue.h, //46
QMap, //22, //8, //55, //qtools/qmap.h, //501
QMapConstIterator, //12, //2, //74, //qtools/qmap.h, //185
QMapIterator, //12, //2, //75, //qtools/qmap.h, //86
QValueStack, //2, //2, //16, //qtools/qvaluestack.h, //47
QMapPrivate, //2, //1, //150, //qtools/qmap.h, //311
QCache, //16, //3, //30, //qtools/qcache.h, //83
QCacheIterator, //5, //2, //27, //qtools/qcache.h, //119
QTextOStreamIterator, //4, //1, //19, //qtools/qtl.h, //47
Test, //4, //3, //10, //examples/templ.cpp, //3
Test, //0, //0, //5, //examples/templ.cpp, //18
SIntList, //1, //1, //12, //src/sortdict.h, //397
SList, //1, //1, //12, //src/sortdict.h, //81
ValStack, //2, //1, //51, //src/xmlgen.cpp, //217
QPtrDict, //7, //2, //34, //qtools/qptrdict.h, //46
QPtrDictIterator, //0, //0, //15, //qtools/qptrdict.h, //86
QMapNode, //10, //2, //9, //qtools/qmap.h, //74

function template, instantiations, multiple overload instantiations, loc, definition file path, line
operator<<, //4, //1, //8, //qtools/qvaluelist.h, //440
operator>>, //2, //1, //13, //qtools/qvaluelist.h, //425
operator<<, //2, //1, //7, //qtools/qmap.h, //597
operator>>, //2, //1, //11, //qtools/qmap.h, //583
qBubbleSort, //1, //1, //27, //qtools/qtl.h, //89
qBubbleSort, //1, //1, //4, //qtools/qtl.h, //123
qCopy, //0, //0, //7, //qtools/qtl.h, //70
qHeapSort, //0, //0, //12, //qtools/qtl.h, //192
qHeapSort, //1, //1, //6, //qtools/qtl.h, //213
qHeapSortHelper, //3, //2, //23, //qtools/qtl.h, //161
qHeapSortPushDown, //2, //1, //22, //qtools/qtl.h, //130
qSwap, //9, //1, //6, //qtools/qtl.h, //80

