class template, instantiations, multiple overload instantiations, loc, definition file path, line
CTR_TaggedIndex, //8, //1, //122, //intern/container/CTR_TaggedIndex.h, //59
ntlVector3Dim, //147, //5, //287, //intern/elbeem/intern/ntl_vector3dim.h, //116
btAlignedObjectArray, //160, //60, //297, //extern/bullet2/src/LinearMath/btAlignedObjectArray.h, //46
btHashKey, //2, //1, //28, //extern/bullet2/src/LinearMath/btHashMap.h, //9
btHashKeyPtr, //0, //0, //28, //extern/bullet2/src/LinearMath/btHashMap.h, //46
btHashMap, //1, //1, //160, //extern/bullet2/src/LinearMath/btHashMap.h, //84
MEM_SmartPtr, //60, //25, //58, //intern/memutil/MEM_SmartPtr.h, //107
gim_array, //15, //4, //226, //extern/bullet2/src/BulletCollision/Gimpact/gim_array.h, //43
GEN_Map, //44, //18, //125, //intern/moto/include/GEN_Map.h, //33
KX_RayCast::Callback, //8, //6, //27, //source/gameengine/Ketsji/KX_RayCast.h, //94
SG_DList::iterator, //15, //7, //40, //source/gameengine/SceneGraph/SG_DList.h, //44
NM_Scalar, //26, //1, //44, //intern/moto/include/NM_Scalar.h, //33
GEN_Map, //0, //0, //125, //source/kernel/gen_system/GEN_Map.h, //33
btAxisSweep3Internal, //22, //1, //612, //extern/bullet2/src/BulletCollision/BroadphaseCollision/btAxisSweep3.h, //36
GEN_DataCache, //0, //0, //32, //source/kernel/gen_system/GEN_DataCache.h, //36
AnimChannel, //96, //15, //68, //intern/elbeem/intern/attributes.h, //22
ntlMatrix4x4, //108, //5, //433, //intern/elbeem/intern/ntl_matrices.h, //17
HalfArray, //1, //1, //37, //source/gameengine/SceneGraph/SG_Tree.cpp, //172
SG_QList::iterator, //7, //4, //40, //source/gameengine/SceneGraph/SG_QList.h, //45
CTR_TaggedSetOps, //9, //4, //145, //intern/container/CTR_TaggedSetOps.h, //71
MEM_RefCountPtr, //0, //0, //65, //intern/memutil/MEM_RefCountPtr.h, //172
BlendType, //4, //1, //28, //source/gameengine/VideoTexture/BlendType.h, //29
CTR_UHeap, //4, //1, //153, //intern/container/CTR_UHeap.h, //98
CTR_Map, //0, //0, //98, //intern/container/CTR_Map.h, //33
MEM_CacheLimiter, //5, //2, //45, //intern/memutil/MEM_CacheLimiter.h, //120
MEM_CacheLimiterHandle, //10, //2, //46, //intern/memutil/MEM_CacheLimiter.h, //70
btAlignedAllocator, //5, //4, //29, //extern/bullet2/src/LinearMath/btAlignedAllocator.h, //61
GEN_SmartPtr, //0, //0, //58, //source/kernel/gen_system/GEN_SmartPtr.h, //103
GIM_BOX_TREE_SET, //0, //0, //4, //extern/bullet2/src/BulletCollision/Gimpact/gim_box_set.h, //450
GIM_BOX_TREE_TEMPLATE_SET, //0, //0, //173, //extern/bullet2/src/BulletCollision/Gimpact/gim_box_set.h, //214
GIM_TREE_TREE_COLLIDER, //0, //0, //163, //extern/bullet2/src/BulletCollision/Gimpact/gim_box_set.h, //462
gim_hash_table, //0, //0, //491, //extern/bullet2/src/BulletCollision/Gimpact/gim_hash_table.h, //191
btSparseSdf, //1, //1, //222, //extern/bullet2/src/BulletSoftBody/btSparseSDF.h, //44
btSymMatrix, //1, //1, //11, //extern/bullet2/src/BulletSoftBody/btSoftBodyInternals.h, //32
MEM_Allocator, //6, //3, //56, //intern/memutil/MEM_Allocator.h, //37
MEM_Allocator::rebind, //0, //0, //3, //intern/memutil/MEM_Allocator.h, //49
btAlignedAllocator::rebind, //0, //0, //3, //extern/bullet2/src/LinearMath/btAlignedAllocator.h, //95
GIM_HASH_TABLE_NODE, //4, //1, //33, //extern/bullet2/src/BulletCollision/Gimpact/gim_hash_table.h, //46

function template, instantiations, multiple overload instantiations, loc, definition file path, line
cross, //22, //2, //8, //intern/elbeem/intern/ntl_vector3dim.h, //686
dot, //55, //7, //4, //intern/elbeem/intern/ntl_vector3dim.h, //675
