class template, instantiations, multiple overload instantiations, loc, definition file path, line
btAlignedObjectArray, //215, //76, //341, //extern/bullet2/src/LinearMath/btAlignedObjectArray.h, //47
btHashMap, //10, //10, //167, //extern/bullet2/src/LinearMath/btHashMap.h, //220
CTR_Map, //54, //16, //127, //intern/container/CTR_Map.h, //36
CTR_TaggedIndex, //4, //1, //122, //intern/container/CTR_TaggedIndex.h, //56
ntlVector3Dim, //147, //5, //287, //intern/elbeem/intern/ntl_vector3dim.h, //130
SG_QList::iterator, //7, //4, //40, //source/gameengine/SceneGraph/SG_QList.h, //48
device_vector, //49, //6, //54, //intern/cycles/device/device_memory.h, //181
btAxisSweep3Internal, //23, //1, //635, //extern/bullet2/src/BulletCollision/BroadphaseCollision/btAxisSweep3.h, //36
array, //17, //5, //81, //intern/cycles/util/util_vector.h, //39
std::unordered_map, //63, //28, //4, //extern/carve/include/carve/collection/unordered/tr1_impl.hpp, //44
MEM_SmartPtr, //11, //6, //58, //intern/memutil/MEM_SmartPtr.h, //111
KDL::Rall2d, //110, //2, //89, //intern/itasc/kdl/utilities/rall2d.h, //53
KDL::TI, //6, //2, //5, //intern/itasc/kdl/utilities/utility.h, //146
AnimChannel, //96, //15, //68, //intern/elbeem/intern/attributes.h, //25
JAMA::Eigenvalue, //0, //0, //679, //intern/smoke/intern/tnt/jama_eig.h, //81
KX_RayCast::Callback, //6, //5, //30, //source/gameengine/Ketsji/KX_RayCast.h, //103
std::unordered_set, //8, //8, //3, //extern/carve/include/carve/collection/unordered/tr1_impl.hpp, //52
BlendType, //5, //1, //29, //source/gameengine/VideoTexture/BlendType.h, //37
rcScopedDelete, //29, //7, //10, //extern/recastnavigation/Recast/Include/RecastAlloc.h, //103
SG_DList::iterator, //26, //9, //40, //source/gameengine/SceneGraph/SG_DList.h, //51
CTR_TaggedSetOps, //1, //1, //145, //intern/container/CTR_TaggedSetOps.h, //75
MEM_RefCountPtr, //0, //0, //65, //intern/memutil/MEM_RefCountPtr.h, //176
gim_array, //15, //4, //226, //extern/bullet2/src/BulletCollision/Gimpact/gim_array.h, //43
ntlMatrix4x4, //108, //5, //433, //intern/elbeem/intern/ntl_matrices.h, //20
GEN_Map, //0, //0, //125, //intern/moto/include/GEN_Map.h, //37
MemoryAllocator, //0, //0, //95, //intern/dualcon/intern/MemoryAllocator.h, //62
MEM_CacheLimiter, //5, //2, //105, //intern/memutil/MEM_CacheLimiter.h, //136
MEM_CacheLimiterHandle, //7, //2, //47, //intern/memutil/MEM_CacheLimiter.h, //76
