class template, instantiations, multiple overload instantiations, loc, definition file path, line
ByteCountCoded, //6, //3, //94, //libraries/shared/src/ByteCountCoding.h, //29
PropertyFlags, //67, //3, //315, //libraries/shared/src/PropertyFlags.h, //30
TemplateSingleton, //6, //2, //22, //interface/src/devices/DeviceTracker.h, //21
gpu::Batch::Cache, //7, //7, //24, //libraries/gpu/src/gpu/Batch.h, //246
AudioFrameBuffer, //14, //3, //399, //libraries/audio/src/AudioBuffer.h, //22
AudioSourceNoise, //1, //0, //61, //libraries/audio/src/AudioSourceNoise.h, //18
Setting::Handle, //24, //4, //26, //libraries/shared/src/SettingHandle.h, //30
gpu::GLBackend::GLState::Command1, //6, //6, //8, //libraries/gpu/src/gpu/GLBackend.h, //94
gpu::GLBackend::GLState::Command3, //1, //1, //10, //libraries/gpu/src/gpu/GLBackend.h, //112
MovingMinMaxAvg, //11, //2, //81, //libraries/shared/src/MovingMinMaxAvg.h, //83
AudioFilterBank, //10, //10, //102, //libraries/audio/src/AudioFilterBank.h, //25
AudioEditBuffer, //8, //3, //73, //libraries/audio/src/AudioEditBuffer.h, //16
AudioFilter, //0, //0, //33, //libraries/audio/src/AudioFilter.h, //101
TimeWeightedAvg, //1, //1, //48, //libraries/shared/src/TimeWeightedAvg.h, //18
gpu::Shader::Less, //3, //1, //4, //libraries/gpu/src/gpu/Shader.h, //76
gpu::BufferView::Iterator, //19, //2, //69, //libraries/gpu/src/gpu/Resource.h, //227
RingBufferHistory, //4, //2, //152, //libraries/shared/src/RingBufferHistory.h, //21
MinMaxAvg, //12, //1, //54, //libraries/shared/src/MovingMinMaxAvg.h, //21
Radix2IntegerScanner, //0, //0, //14, //libraries/shared/src/Radix2IntegerScanner.h, //45
Radix2IntegerScanner, //0, //0, //16, //libraries/shared/src/Radix2IntegerScanner.h, //66
gpu::GLBackend::GLState::Command2, //0, //0, //9, //libraries/gpu/src/gpu/GLBackend.h, //102
floodFill_impl, //0, //0, //40, //libraries/shared/src/FloodFill.h, //45
type_traits::is_signed, //0, //0, //2, //libraries/shared/src/Radix2IntegerScanner.h, //24
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //28
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //29
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //30
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //31
radix2InplaceSort_impl, //0, //0, //38, //libraries/shared/src/Radix2InplaceSort.h, //31

function template, instantiations, multiple overload instantiations, loc, definition file path, line
operator<<, //42, //1, //3, //libraries/shared/src/PropertyFlags.h, //122
operator<<, //1, //1, //3, //libraries/shared/src/PropertyFlags.h, //118
gpu::Backend::getGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //55
gpu::Backend::setGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //51
floodFill, //0, //0, //3, //libraries/shared/src/FloodFill.h, //103
AudioFrameBuffer::copyFrames, //2, //1, //298, //libraries/audio/src/AudioBuffer.h, //146
streamSize, //0, //0, //3, //libraries/fbx/src/FBXReader.cpp, //191
streamSize, //0, //0, //3, //libraries/fbx/src/FBXReader.cpp, //187
angleHorizontalPolar, //2, //1, //11, //libraries/shared/src/AngleUtil.h, //85
gpu::Backend::getGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //91
gpu::Backend::setGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //87
gpu::Backend::getGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //73
gpu::Backend::setGPUObject, //2, //1, //3, //libraries/gpu/src/gpu/Context.h, //69
radix2InplaceSort, //1, //1, //5, //libraries/shared/src/Radix2InplaceSort.h, //90
gpu::Backend::getGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //100
gpu::Backend::setGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //96
operator<<, //0, //0, //3, //libraries/shared/src/PropertyFlags.h, //438
operator>>, //0, //0, //4, //libraries/shared/src/PropertyFlags.h, //442
gpu::BufferView::get, //6, //1, //15, //libraries/gpu/src/gpu/Resource.h, //349
gpu::BufferView::edit, //9, //1, //15, //libraries/gpu/src/gpu/Resource.h, //333
gpu::BufferView::get, //9, //1, //15, //libraries/gpu/src/gpu/Resource.h, //317
DialogsManager::maybeCreateDialog, //0, //0, //11, //interface/src/ui/DialogsManager.h, //74
operator<<, //4, //1, //3, //libraries/shared/src/ByteCountCoding.h, //50
operator>>, //1, //1, //4, //libraries/shared/src/ByteCountCoding.h, //54
withMatrixPush, //0, //0, //6, //libraries/render-utils/src/RenderUtil.h, //21
withModelviewIdentity, //0, //0, //6, //libraries/render-utils/src/RenderUtil.h, //55
withModelviewMatrix, //0, //0, //6, //libraries/render-utils/src/RenderUtil.h, //63
withModelviewPush, //2, //1, //3, //libraries/render-utils/src/RenderUtil.h, //50
withProjectionIdentity, //0, //0, //6, //libraries/render-utils/src/RenderUtil.h, //34
withProjectionMatrix, //0, //0, //6, //libraries/render-utils/src/RenderUtil.h, //42
withProjectionPush, //2, //1, //3, //libraries/render-utils/src/RenderUtil.h, //29
for_each_eye, //0, //0, //7, //interface/src/devices/OculusManager.cpp, //40
for_each_eye, //0, //0, //6, //interface/src/devices/OculusManager.cpp, //49
RenderableZoneEntityItem::changeProperties, //2, //1, //19, //libraries/entities-renderer/src/RenderableZoneEntityItem.cpp, //24
TV3DManager::forEachEye, //1, //1, //5, //interface/src/devices/TV3DManager.h, //56
withLock, //0, //0, //3, //libraries/shared/src/ThreadHelpers.h, //19
withLock, //0, //0, //4, //libraries/shared/src/ThreadHelpers.h, //24
angleConvert, //2, //1, //3, //libraries/shared/src/AngleUtil.h, //42
gpu::BufferView::begin, //0, //0, //1, //libraries/gpu/src/gpu/Resource.h, //307
gpu::BufferView::cbegin, //4, //1, //1, //libraries/gpu/src/gpu/Resource.h, //309
gpu::BufferView::cend, //0, //0, //1, //libraries/gpu/src/gpu/Resource.h, //310
gpu::BufferView::edit, //2, //1, //15, //libraries/gpu/src/gpu/Resource.h, //365
gpu::BufferView::end, //0, //0, //1, //libraries/gpu/src/gpu/Resource.h, //308
gpu::BufferView::getNum, //3, //1, //3, //libraries/gpu/src/gpu/Resource.h, //313
gpu::Resource::Sysmem::edit, //0, //0, //1, //libraries/gpu/src/gpu/Resource.h, //93
gpu::Resource::Sysmem::read, //0, //0, //1, //libraries/gpu/src/gpu/Resource.h, //92
angleSignedNormal, //2, //1, //9, //libraries/shared/src/AngleUtil.h, //52
angleUnsignedNormal, //1, //1, //3, //libraries/shared/src/AngleUtil.h, //71
LimitedNodeList::eachNode, //2, //1, //6, //libraries/networking/src/LimitedNodeList.h, //159
LimitedNodeList::eachNodeHashIterator, //1, //1, //7, //libraries/networking/src/LimitedNodeList.h, //263
gpu::Backend::getGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //82
gpu::Backend::setGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //78
LimitedNodeList::eachMatchingNode, //0, //0, //8, //libraries/networking/src/LimitedNodeList.h, //168
LimitedNodeList::eachNodeBreakable, //0, //0, //8, //libraries/networking/src/LimitedNodeList.h, //179
LimitedNodeList::nodeMatchingPredicate, //0, //0, //9, //libraries/networking/src/LimitedNodeList.h, //190
gpu::Backend::getGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //64
gpu::Backend::setGPUObject, //1, //1, //3, //libraries/gpu/src/gpu/Context.h, //60
aspect, //0, //0, //3, //libraries/shared/src/GLMHelpers.h, //121
TextureParam::assign, //0, //0, //9, //libraries/fbx/src/FBXReader.cpp, //56
readBinaryArray, //0, //0, //34, //libraries/fbx/src/FBXReader.cpp, //195
fillBuffer, //0, //0, //3, //libraries/render-utils/src/TextRenderer.cpp, //53
readStream, //0, //0, //3, //libraries/render-utils/src/TextRenderer.cpp, //43
readStream, //0, //0, //3, //libraries/render-utils/src/TextRenderer.cpp, //48
with_each_texture, //0, //0, //14, //interface/src/ui/ApplicationOverlay.cpp, //245

