class template, instantiations, multiple overload instantiations, loc, definition file path, line
Polynomial, //13, //5, //562, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Polynomial.h, //35
CoredVectorMeshData, //11, //2, //144, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Geometry.h, //319
Octree, //8, //2, //5377, //meshlab/src/meshlabplugins/filter_poisson/src/MultiGridOctreeData.h, //85
OctNode, //9, //4, //2410, //meshlab/src/meshlabplugins/filter_poisson/src/Octree.h, //39
PPolynomial, //33, //5, //714, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PPolynomial.h, //49
PoissonParam, //4, //3, //45, //meshlab/src/plugins_experimental/filter_screened_poisson/filter_screened_poisson.cpp, //76
rgbt::EdgeFI, //5, //1, //14, //meshlab/src/plugins_unsupported/editrgbtri/topologicalOp.h, //44
rgbt::RgbTriangle, //10, //3, //383, //meshlab/src/plugins_unsupported/editrgbtri/rgbInfo.h, //298
rgbt::RgbVertex, //10, //3, //205, //meshlab/src/plugins_unsupported/editrgbtri/rgbInfo.h, //820
rgbt::RgbEdge, //2, //2, //11, //meshlab/src/plugins_unsupported/editrgbtri/rgbInfo.h, //800
Allocator, //4, //3, //94, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Allocator.h, //46
MinimalAreaTriangulation, //1, //1, //188, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/MAT.h, //33
Vector, //104, //3, //497, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Vector.h, //38
IntervalPtrHeap, //3, //2, //23, //meshlab/src/plugins_experimental/edit_ocme/src/cache/old/itreeheap.h, //201
BaseCache, //1, //1, //41, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //30
Cache, //2, //1, //113, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //103
MapCache, //0, //0, //50, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //263
Provider, //5, //3, //6, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //90
BinaryNode, //0, //0, //33, //meshlab/src/meshlabplugins/filter_poisson/src/BinaryNode.h, //33
FunctionData, //1, //1, //248, //meshlab/src/meshlabplugins/filter_poisson/src/FunctionData.h, //36
CoredMeshData, //24, //4, //16, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Geometry.h, //298
Triangulation, //0, //0, //270, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Geometry.h, //265
SparseMatrix, //14, //2, //694, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //52
SparseSymmetricMatrix, //5, //3, //672, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //139
GaelMls::BallTree, //4, //2, //90, //meshlab/src/meshlabplugins/filter_mls/balltree.h, //55
GaelMls::MlsSurface, //4, //1, //97, //meshlab/src/meshlabplugins/filter_mls/mlssurface.h, //47
GaelMls::Neighborhood, //5, //1, //15, //meshlab/src/meshlabplugins/filter_mls/balltree.h, //34
GaelMls::RIMLS, //0, //0, //56, //meshlab/src/meshlabplugins/filter_mls/rimls.h, //32
FeatureAlignment, //12, //1, //568, //meshlab/src/meshlabplugins/filter_feature_alignment/feature_alignment.h, //71
StartingPolynomial, //4, //3, //81, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PPolynomial.h, //35
ScalarImage, //4, //3, //95, //meshlab/src/plugins_unsupported/io_epoch/scalar_image.h, //33
PlyOrientedVertex, //3, //1, //17, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Ply.h, //300
ASCIIPointStream, //0, //0, //32, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PointStream.h, //42
BinaryPointStream, //0, //0, //53, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PointStream.h, //53
MemoryPointStream, //0, //0, //46, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PointStream.h, //67
PLYPointStream, //0, //0, //102, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PointStream.h, //82
Texture2D, //11, //4, //84, //meshlab/src/meshlabplugins/render_radiance_scaling/texture2D.h, //33
Surfel, //3, //2, //111, //meshlab/src/plugins_experimental/render_splatpyramid/surfel.hpp, //43
PatchesOptimizer, //4, //1, //349, //meshlab/src/meshlabplugins/filter_isoparametrization/opt_patch.h, //9
BaryOptimizatorDual, //2, //1, //475, //meshlab/src/meshlabplugins/filter_isoparametrization/dual_coord_optimization.h, //10
CraterFunctor, //1, //1, //50, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //374
NoiseFunctor, //4, //1, //45, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //163
RadialFunctor, //6, //1, //21, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //25
CratersUtils, //3, //1, //254, //meshlab/src/meshlabplugins/filter_fractal/craters_utils.h, //9
HoleSetManager, //14, //2, //373, //meshlab/src/meshlabplugins/edit_hole/holeSetManager.h, //41
FgtHole, //13, //2, //397, //meshlab/src/meshlabplugins/edit_hole/fgtHole.h, //65
IntervalTreeHeap, //1, //0, //140, //meshlab/src/plugins_experimental/edit_ocme/src/cache/old/itreeheap.h, //23
ExponentialBlending, //0, //0, //15, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //91
F3Blending, //0, //0, //9, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //79
FBMNoiseFunctor, //0, //0, //15, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //227
GaussianBlending, //0, //0, //8, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //57
HeteroMFNoiseFunctor, //0, //0, //24, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //272
HybridMFNoiseFunctor, //0, //0, //28, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //302
LinearBlending, //0, //0, //9, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //111
MultiquadricBlending, //0, //0, //8, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //68
Normalized3DFunctor, //0, //0, //5, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //15
RidgedMFNoiseFunctor, //0, //0, //31, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //336
StandardMFNoiseFunctor, //0, //0, //19, //meshlab/src/meshlabplugins/filter_fractal/filter_functors.h, //247
cmdLineFloatArray, //1, //0, //39, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/CmdLineParser.h, //76
cmdLineIntArray, //0, //0, //39, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/CmdLineParser.h, //58
cmdLineStringArray, //0, //0, //47, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/CmdLineParser.h, //102
Particle, //0, //0, //25, //meshlab/src/meshlabplugins/filter_dirt/particle.h, //33
SimpleMeshProvider, //1, //1, //96, //meshlab/src/meshlabplugins/filter_plymc/simplemeshprovider.h, //85
Controller, //3, //3, //75, //meshlab/src/plugins_experimental/edit_ocme/src/cache/controller.h, //7
BSplineData, //34, //2, //453, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/BSplineData.h, //77
PointStream, //2, //2, //7, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/PointStream.h, //33
Octree, //1, //1, //211, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/MultiGridOctreeData.h, //194
ScalarImage, //4, //3, //95, //meshlab/src/meshlabplugins/edit_arc3D/scalar_image.h, //33
TextureFilter, //10, //3, //105, //meshlab/src/plugins_unsupported/edit_phototexturing/src/TextureFilter.h, //36
NVector, //2, //1, //232, //meshlab/src/meshlabplugins/filter_poisson/src/Vector.h, //88
PlanarRegion, //15, //1, //139, //meshlab/src/plugins_experimental/filter_vsa/planar_region.h, //16
yy::slice, //1, //1, //18, //meshlab/src/common/script_system/parser/stack.hh, //106
yy::stack, //3, //3, //47, //meshlab/src/common/script_system/parser/stack.hh, //44
SparseNMatrix, //0, //0, //149, //meshlab/src/meshlabplugins/filter_poisson/src/SparseMatrix.h, //103
PPolynomial, //9, //5, //43, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //49
StartingPolynomial, //4, //3, //11, //meshlab/src/meshlabplugins/filter_poisson/src/PPolynomial.h, //35
CoredFileMeshData, //2, //2, //127, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Geometry.h, //357
PlyValueVertex, //23, //2, //18, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Ply.h, //270
MeshDocumentPointStream, //0, //0, //53, //meshlab/src/plugins_experimental/filter_screened_poisson/filter_screened_poisson.cpp, //152
MeshModelPointStream, //0, //0, //25, //meshlab/src/plugins_experimental/filter_screened_poisson/filter_screened_poisson.cpp, //124
PlyColorVertex, //5, //2, //12, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Ply.h, //331
IHeap, //4, //3, //152, //meshlab/src/plugins_experimental/edit_ocme/src/cache/iheap.h, //25
IntervalPtrHeap, //0, //0, //31, //meshlab/src/plugins_experimental/edit_ocme/src/cache/iheap.h, //212
PlyVertex, //3, //1, //17, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Ply.h, //243
RegionGrower, //0, //0, //327, //meshlab/src/plugins_experimental/filter_vsa/region_growing.h, //72
FgtBridge, //4, //2, //483, //meshlab/src/meshlabplugins/edit_hole/fgtBridge.h, //142
FgtBridgeBase, //1, //1, //17, //meshlab/src/meshlabplugins/edit_hole/fgtBridge.h, //76
FgtNMBridge, //0, //0, //163, //meshlab/src/meshlabplugins/edit_hole/fgtBridge.h, //781
Volume, //8, //2, //870, //meshlab/src/meshlabplugins/filter_plymc/volume.h, //64
