class template, instantiations, multiple overload instantiations, loc, definition file path, line
ACE_Atomic_Op, //14, //6, //170, //dep/acelite/ace/Atomic_Op_T.h, //261
ACE_Refcounted_Auto_Ptr, //9, //4, //120, //dep/acelite/ace/Refcounted_Auto_Ptr.h, //47
ACE_Singleton, //8991, //39, //91, //dep/acelite/ace/Singleton.h, //79
DBCStorage, //259, //114, //198, //src/server/shared/DataStores/DBCStore.h, //71
DatabaseWorkerPool, //3, //3, //272, //src/server/shared/Database/DatabaseWorkerPool.h, //55
G3D::ReferenceCountedPointer, //69, //26, //108, //dep/g3dlite/include/G3D/ReferenceCount.h, //169
ACE_Typed_SV_Message, //3, //1, //109, //dep/acelite/ace/Typed_SV_Message.h, //34
ACE_Typed_SV_Message_Queue, //4, //0, //113, //dep/acelite/ace/Typed_SV_Message_Queue.h, //33
G3D::Array, //709, //51, //637, //dep/g3dlite/include/G3D/Array.h, //93
G3D::Set, //11, //3, //82, //dep/g3dlite/include/G3D/Set.h, //34
ACE_Reverse_Lock, //13, //2, //82, //dep/acelite/ace/Reverse_Lock_T.h, //72
ACE_Task, //49, //4, //181, //dep/acelite/ace/Task_T.h, //42
ACE_Stream_Head, //12, //0, //133, //dep/acelite/ace/Stream_Modules.h, //51
ACE_Stream_Tail, //12, //0, //135, //dep/acelite/ace/Stream_Modules.h, //89
ACE_Thru_Task, //10, //0, //81, //dep/acelite/ace/Stream_Modules.h, //128
ACE_Reactor_Token_T, //8, //1, //75, //dep/acelite/ace/Reactor_Token_T.h, //54
ACE_Guard, //159, //3, //96, //dep/acelite/ace/Guard_T.h, //67
HashMapHolder, //85, //6, //31, //src/server/game/Globals/ObjectAccessor.h, //50
GridObject, //0, //0, //24, //src/server/game/Entities/Object/Object.h, //751
ACE_Lock_Adapter, //11, //1, //88, //dep/acelite/ace/Lock_Adapter_T.h, //39
ACE_Test_and_Set, //4, //0, //38, //dep/acelite/ace/Test_and_Set.h, //38
HookList, //29, //16, //23, //src/server/shared/Utilities/Util.h, //376
ACE_Malloc_T, //29, //2, //580, //dep/acelite/ace/Malloc_T.h, //431
ACE_Hash_Map_Const_Iterator_Base_Ex, //8, //1, //165, //dep/acelite/ace/Hash_Map_Manager_T.h, //691
ACE_Hash_Map_Const_Iterator_Ex, //15, //2, //78, //dep/acelite/ace/Hash_Map_Manager_T.h, //842
ACE_Hash_Map_Entry, //85, //7, //100, //dep/acelite/ace/Hash_Map_Manager_T.h, //36
ACE_Hash_Map_Iterator_Base_Ex, //8, //1, //215, //dep/acelite/ace/Hash_Map_Manager_T.h, //592
ACE_Hash_Map_Iterator_Ex, //20, //3, //113, //dep/acelite/ace/Hash_Map_Manager_T.h, //772
ACE_Hash_Map_Manager, //4, //2, //37, //dep/acelite/ace/Hash_Map_Manager_T.h, //1128
ACE_Hash_Map_Manager_Ex, //52, //5, //799, //dep/acelite/ace/Hash_Map_Manager_T.h, //129
ACE_String_Base, //122, //3, //590, //dep/acelite/ace/String_Base.h, //67
ACE_Vector, //11, //3, //112, //dep/acelite/ace/Vector_T.h, //70
ACE_Message_Queue, //84, //2, //977, //dep/acelite/ace/Message_Queue_T.h, //65
ACE_Handler_Caching_Utility, //4, //0, //86, //dep/acelite/ace/Caching_Utility_T.h, //204
ACE_Null_Caching_Utility, //4, //0, //53, //dep/acelite/ace/Caching_Utility_T.h, //259
ACE_Pair_Caching_Utility, //4, //0, //85, //dep/acelite/ace/Caching_Utility_T.h, //45
ACE_Recyclable_Handler_Caching_Utility, //4, //0, //102, //dep/acelite/ace/Caching_Utility_T.h, //94
ACE_Refcounted_Recyclable_Handler_Caching_Utility, //4, //0, //108, //dep/acelite/ace/Caching_Utility_T.h, //147
ACLE, //17, //0, //17, //dep/acelite/ace/Cleanup_Strategies_T.h, //39
DestinationHolder, //15, //3, //205, //src/server/game/Movement/DestinationHolder.h, //37
MovementGeneratorMedium, //1, //1, //25, //src/server/game/Movement/MovementGenerator.h, //62
Path, //4, //4, //69, //src/server/game/Movement/Waypoints/Path.h, //37
