class template, instantiations, multiple overload instantiations, loc, definition file path, line
DSP::Eq, //3, //2, //68, //plugins/LadspaEffect/caps/dsp/Eq.h, //61
dsp::fixed_point, //34, //9, //160, //plugins/LadspaEffect/calf/src/calf/fixed_point.h, //38
dsp::inertia, //11, //2, //84, //plugins/LadspaEffect/calf/src/calf/inertia.h, //107
dsp::onepole, //11, //3, //112, //plugins/LadspaEffect/calf/src/calf/onepole.h, //34
dsp::simple_chorus, //0, //0, //42, //plugins/LadspaEffect/calf/src/calf/audio_fx.h, //180
dsp::simple_flanger, //2, //1, //99, //plugins/LadspaEffect/calf/src/calf/audio_fx.h, //229
dsp::sine_table, //7, //4, //13, //plugins/LadspaEffect/calf/src/calf/primitives.h, //448
calf_plugins::audio_module, //7, //2, //68, //plugins/LadspaEffect/calf/src/calf/giface.h, //443
calf_plugins::plugin_metadata, //91, //1, //28, //plugins/LadspaEffect/calf/src/calf/giface.h, //581
Blip_Synth, //6, //3, //91, //plugins/papu/gb_apu/Blip_Synth.h, //31
PointPlotter, //7, //1, //16, //plugins/sid/spline.h, //250
KickerOsc, //1, //1, //59, //plugins/kicker/KickerOsc.h, //37
Descriptor, //39, //0, //521, //plugins/LadspaEffect/caps/Descriptor.h, //82
dsp::auto_buffer, //1, //1, //7, //plugins/LadspaEffect/calf/src/calf/buffer.h, //106
DspEffectLibrary::MonoToStereoAdaptor, //3, //3, //30, //include/DspEffectLibrary.h, //70
calf_plugins::dual_in_out_metering, //4, //1, //40, //plugins/LadspaEffect/calf/src/calf/plugin_tools.h, //89
calf_plugins::equalizerNband_audio_module, //13, //5, //290, //plugins/LadspaEffect/calf/src/calf/modules_eq.h, //37
dsp::multichorus, //2, //0, //84, //plugins/LadspaEffect/calf/src/calf/multichorus.h, //111
dsp::sine_multi_lfo, //4, //1, //52, //plugins/LadspaEffect/calf/src/calf/multichorus.h, //31
DSP::SVF, //3, //2, //55, //plugins/LadspaEffect/caps/dsp/SVF.h, //79
DSP::StackedSVF, //3, //1, //26, //plugins/LadspaEffect/caps/dsp/SVF.h, //156
calf_plugins::stereo_in_out_metering, //7, //6, //32, //plugins/LadspaEffect/calf/src/calf/plugin_tools.h, //54
transformableAutoModel, //0, //0, //39, //include/transformable_auto_model.h, //44
DSP::LatFilt, //1, //1, //52, //plugins/LadspaEffect/caps/dsp/LatFilt.h, //35
dsp::biquad_coeffs, //5, //2, //198, //plugins/LadspaEffect/calf/src/calf/biquad.h, //45
dsp::filter_compose, //0, //0, //24, //plugins/LadspaEffect/calf/src/calf/biquad.h, //585
dsp::filter_sum, //2, //1, //24, //plugins/LadspaEffect/calf/src/calf/biquad.h, //619
DSP::TDFII, //1, //1, //30, //plugins/LadspaEffect/caps/dsp/TDFII.h, //37
basicFilters, //14, //2, //449, //include/basic_filters.h, //48
SafeQueue, //2, //2, //20, //plugins/zynaddsubfx/zynaddsubfx/src/Nio/SafeQueue.h, //12
fifoBuffer, //1, //1, //45, //include/fifo_buffer.h, //32
calf_utils::scope_assign, //0, //0, //15, //plugins/LadspaEffect/calf/src/calf/utils.h, //123
dsp::block_voice, //2, //2, //35, //plugins/LadspaEffect/calf/src/calf/synth.h, //139
Blip_Wave, //1, //1, //31, //plugins/papu/gb_apu/Blip_Synth.h, //92
calf_plugins::filter_module_with_inertia, //0, //0, //83, //plugins/LadspaEffect/calf/src/calf/modules.h, //84
dsp::fft, //5, //1, //73, //plugins/LadspaEffect/calf/src/calf/fft.h, //33
SweepOscillator, //0, //0, //27, //include/SweepOscillator.h, //33
DspEffectLibrary::Chain, //0, //0, //18, //include/DspEffectLibrary.h, //165
DspEffectLibrary::MonoBase, //0, //0, //12, //include/DspEffectLibrary.h, //39
DspEffectLibrary::StereoBase, //0, //0, //12, //include/DspEffectLibrary.h, //54
DspEffectLibrary::StereoToMonoAdaptor, //1, //1, //16, //include/DspEffectLibrary.h, //108
dsp::circular_buffer, //0, //0, //35, //plugins/LadspaEffect/calf/src/calf/buffer.h, //181
dsp::dynamic_buffer, //0, //0, //35, //plugins/LadspaEffect/calf/src/calf/buffer.h, //115
dsp::fixed_size_buffer, //1, //1, //6, //plugins/LadspaEffect/calf/src/calf/buffer.h, //86
dsp::mem_fixed_size_buffer, //0, //0, //10, //plugins/LadspaEffect/calf/src/calf/buffer.h, //94
dsp::mono_auto_buffer, //0, //0, //2, //plugins/LadspaEffect/calf/src/calf/buffer.h, //219
dsp::stereo_auto_buffer, //0, //0, //2, //plugins/LadspaEffect/calf/src/calf/buffer.h, //224
Stereo, //67, //4, //8, //plugins/zynaddsubfx/zynaddsubfx/src/Misc/Stereo.h, //25
dsp::biquad_d1, //5, //1, //58, //plugins/LadspaEffect/calf/src/calf/biquad.h, //333
dsp::simple_delay, //18, //5, //80, //plugins/LadspaEffect/calf/src/calf/delay.h, //41
calf_plugins::ladspa_wrapper, //57, //1, //18, //plugins/LadspaEffect/calf/src/calf/ladspa_wrap.h, //102
osctl::osc_stream, //30, //4, //51, //plugins/LadspaEffect/calf/src/calf/osctl.h, //215
dsp::stereo_sample, //34, //4, //70, //plugins/LadspaEffect/calf/src/calf/primitives.h, //70
dsp::biquad_d1_lerp, //3, //1, //87, //plugins/LadspaEffect/calf/src/calf/biquad.h, //482
dsp::waveform_family, //5, //3, //54, //plugins/LadspaEffect/calf/src/calf/osc.h, //157
dsp::waveform_oscillator, //2, //1, //35, //plugins/LadspaEffect/calf/src/calf/osc.h, //240
dsp::biquad_d2, //83, //1, //47, //plugins/LadspaEffect/calf/src/calf/biquad.h, //413
calf_plugins::in_out_metering_base, //0, //0, //19, //plugins/LadspaEffect/calf/src/calf/plugin_tools.h, //32
AutoModelTransformer, //2, //1, //7, //include/transformable_auto_model.h, //34
typeInfo, //4, //1, //37, //include/lmms_basics.h, //64
osctl::osc_message_dump, //0, //0, //54, //plugins/LadspaEffect/calf/src/calf/osctl.h, //503
osctl::osc_message_sink, //0, //0, //5, //plugins/LadspaEffect/calf/src/calf/osctl.h, //496
dsp::bandlimiter, //9, //4, //68, //plugins/LadspaEffect/calf/src/calf/osc.h, //70
dsp::buffer_traits, //1, //1, //2, //plugins/LadspaEffect/calf/src/calf/buffer.h, //162
dsp::buffer_traits, //0, //0, //11, //plugins/LadspaEffect/calf/src/calf/buffer.h, //167
dsp::sample_traits, //0, //0, //6, //plugins/LadspaEffect/calf/src/calf/buffer.h, //70
dsp::sample_traits, //0, //0, //7, //plugins/LadspaEffect/calf/src/calf/buffer.h, //78

function template, instantiations, multiple overload instantiations, loc, definition file path, line
sharedObject::unref, //3, //1, //10, //include/shared_object.h, //56
max, //22, //5, //4, //plugins/LadspaEffect/caps/basics.h, //124
min, //21, //7, //4, //plugins/LadspaEffect/caps/basics.h, //118
CMT_Instantiate, //0, //0, //5, //plugins/LadspaEffect/cmt/src/cmt.h, //158
ClickStub::one_cycle, //2, //1, //39, //plugins/LadspaEffect/caps/Click.cc, //46
dsp::fixed_point::operator+=, //9, //1, //4, //plugins/LadspaEffect/calf/src/calf/fixed_point.h, //105
dsp::lerp, //26, //1, //3, //plugins/LadspaEffect/calf/src/calf/primitives.h, //254
dsp::onepole::copy_coeffs, //4, //1, //6, //plugins/LadspaEffect/calf/src/calf/onepole.h, //164
dsp::operator*, //198, //1, //3, //plugins/LadspaEffect/calf/src/calf/primitives.h, //155
