class template, instantiations, multiple overload instantiations, loc, definition file path, line
Win32xx::Shared_Ptr, //16, //15, //80, //mmc_updater/depends/win32cpp/shared_ptr.h, //101
TestList, //3, //3, //18, //mmc_updater/src/tests/TestUtils.h, //9
DefaultVariable, //2, //2, //32, //logic/DefaultVariable.h, //4
RWStorage, //0, //0, //58, //logic/RWStorage.h, //3

function template, instantiations, multiple overload instantiations, loc, definition file path, line
util::membuffer::read, //2, //1, //5, //depends/classparser/src/membuffer.h, //26
util::membuffer::read_be, //36, //1, //5, //depends/classparser/src/membuffer.h, //35
ShowPageDialog, //0, //0, //8, //gui/MainWindow.cpp, //958
TestUtils::compare, //11, //1, //9, //mmc_updater/src/tests/TestUtils.h, //35
TestUtils::runTest, //2, //1, //34, //mmc_updater/src/tests/TestUtils.h, //52
intToStr, //12, //4, //6, //mmc_updater/src/StringUtils.h, //9
XcbCallVoid, //0, //0, //4, //gui/Platform_X11.cpp, //25
QuaZipDirPrivate::entryInfoList, //0, //0, //72, //depends/quazip/quazipdir.cpp, //282
MMCJson::writeObjectList, //0, //0, //12, //logic/MMCJson.h, //88
MMCJson::writeObjectList, //0, //0, //12, //logic/MMCJson.h, //75
Bindable::bind, //0, //0, //9, //depends/LogicalGui/LogicalGui.h, //67
Bindable::bind, //0, //0, //8, //depends/LogicalGui/LogicalGui.h, //76
Bindable::wait, //0, //0, //56, //depends/LogicalGui/LogicalGui.h, //121
Bindable::waitVoid, //0, //0, //37, //depends/LogicalGui/LogicalGui.h, //179
TestUtils::toString, //4, //1, //4, //mmc_updater/src/tests/TestUtils.h, //46
QuaGzipFilePrivate::open, //0, //0, //26, //depends/quazip/quagzipfile.cpp, //29

