class template, instantiations, multiple overload instantiations, loc, definition file path, line
BObjectList, //78, //15, //413, //headers/private/shared/ObjectList.h, //128
SinglyLinkedList, //27, //5, //216, //headers/private/kernel/util/SinglyLinkedList.h, //83
Udf::AllocationDescriptorList, //2, //2, //116, //src/add-ons/kernel/file_systems/udf/AllocationDescriptorList.h, //35
TemplateList, //39, //11, //233, //src/add-ons/kernel/network/ppp/shared/libkernelppp/headers/TemplateList.h, //54
BPrivate::DiskDevice::AutoLocker, //8, //6, //68, //headers/private/kernel/disk_device_manager/KDiskDeviceUtils.h, //133
Map, //11, //8, //145, //headers/private/media/TMap.h, //7
TList, //26, //16, //51, //src/add-ons/print/drivers/pdf/source/Utils.h, //60
CppUnit::AutoRegisterSuite, //0, //0, //14, //headers/tools/cppunit/cppunit/extensions/AutoRegisterSuite.h, //27
AutoDeleter, //3, //2, //19, //src/kits/storage/Partition.cpp, //34
_BTextViewSupportBuffer_, //5, //1, //75, //headers/private/interface/TextViewSupportBuffer.h, //48
Vector, //60, //6, //360, //headers/private/kernel/util/Vector.h, //49
VectorIterator, //3, //2, //73, //headers/private/kernel/util/Vector.h, //119
VectorSet, //33, //2, //197, //headers/private/kernel/util/VectorSet.h, //60
Stack, //18, //4, //221, //headers/private/media/TStack.h, //11
RtList, //3, //1, //42, //src/add-ons/media/media-add-ons/mixer/RtList.h, //14
DoublyLinked::Iterator, //7, //6, //17, //headers/private/kernel/util/DoublyLinkedList.h, //101
DoublyLinked::List, //9, //6, //51, //headers/private/kernel/util/DoublyLinkedList.h, //33
BPrivate::BObjectLocker, //4, //1, //34, //headers/private/shared/ObjectLocker.h, //48
CppUnit::TestCaller, //0, //0, //61, //headers/tools/cppunit/cppunit/TestCaller.h, //103
ValueNode, //8, //6, //28, //src/tests/kits/storage/QueryTest.cpp, //78
TMessageItemTest, //21, //0, //346, //src/tests/kits/app/bmessage/MessageItemTest.h, //176
VectorMap, //34, //0, //241, //headers/private/kernel/util/VectorMap.h, //76
VectorMapEntry, //3, //3, //25, //headers/private/kernel/util/VectorMap.h, //141
VectorMapEntryStrategy::ImplicitKey, //4, //4, //32, //headers/private/kernel/util/VectorMap.h, //751
VectorMapEntryStrategy::Pair, //1, //1, //37, //headers/private/kernel/util/VectorMap.h, //702
VectorMapIterator, //3, //3, //81, //headers/private/kernel/util/VectorMap.h, //177
AVLTreeMap, //70, //0, //848, //headers/private/kernel/util/AVLTreeMap.h, //77
AVLTreeMapEntry, //2, //2, //20, //headers/private/kernel/util/AVLTreeMap.h, //216
AVLTreeMapEntryPointer, //1, //1, //16, //headers/private/kernel/util/AVLTreeMap.h, //243
AVLTreeMapIterator, //8, //6, //132, //headers/private/kernel/util/AVLTreeMap.h, //266
AVLTreeMapStrategy::Ascending, //0, //0, //10, //headers/private/kernel/util/AVLTreeMap.h, //1350
AVLTreeMapStrategy::Auto, //0, //0, //49, //headers/private/kernel/util/AVLTreeMap.h, //1383
AVLTreeMapStrategy::Descending, //0, //0, //10, //headers/private/kernel/util/AVLTreeMap.h, //1365
CompareWrapper, //1, //1, //9, //src/tests/kernel/core/util/VectorSetTest.cpp, //485
