class template, instantiations, multiple overload instantiations, loc, definition file path, line
BObjectList, //409, //125, //413, //headers/build/private/shared/ObjectList.h, //128
DoublyLinkedList, //191, //112, //394, //headers/private/kernel/util/DoublyLinkedList.h, //117
OpenHashTable, //62, //35, //216, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/OpenHashTable.h, //85
MultiHashTable, //3, //3, //124, //headers/private/kernel/util/MultiHashTable.h, //24
BPrivate::WeakPointer, //16, //2, //62, //headers/private/shared/WeakReferenceable.h, //17
BPrivate::WeakReference, //7, //2, //124, //headers/private/shared/WeakReferenceable.h, //60
BPrivate::WeakReferenceable, //4, //1, //34, //headers/private/shared/WeakReferenceable.h, //39
Array, //49, //12, //92, //src/bin/unrar/array.hpp, //6
TList, //25, //16, //50, //src/tests/kits/midi/synth_file_reader/TList.h, //42
CppUnit::TestCaller, //48, //47, //61, //headers/tools/cppunit/cppunit/TestCaller.h, //103
BPrivate::AutoLocker, //110, //29, //93, //headers/private/shared/AutoLocker.h, //62
CSmartPtr, //61, //23, //57, //src/add-ons/media/plugins/ape_reader/MAClib/SmartPtr.h, //16
BPrivate::AutoDeleter, //1, //1, //29, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/AutoDeleter.h, //40
BPrivate::Reference, //21, //7, //68, //headers/private/shared/Referenceable.h, //35
DoublyLinkedListLinkImpl, //0, //0, //13, //headers/private/kernel/util/DoublyLinkedList.h, //37
UserlandFSUtil::DLList, //36, //17, //241, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/DLList.h, //87
UserlandFSUtil::DLListLink, //12, //4, //7, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/DLList.h, //37
CircularBuffer, //2, //2, //68, //src/apps/activitymonitor/CircularBuffer.h, //15
DoublyLinkedQueue, //17, //3, //265, //headers/private/kernel/util/DoublyLinkedQueue.h, //28
IteratableSplayTree, //3, //3, //202, //headers/private/kernel/util/SplayTree.h, //347
Imf::TypedAttribute, //226, //23, //140, //src/add-ons/translators/exr/openexr/ilmimf/ImfAttribute.h, //133
