class template, instantiations, multiple overload instantiations, loc, definition file path, line
MCAutoPointer, //3, //1, //39, //engine/src/sysdefs.h, //1072
Meta::static_ptr_t, //9, //3, //27, //engine/src/meta.h, //23
export_rtf_array_t, //1, //1, //32, //engine/src/fieldrtf.cpp, //113
export_rtf_table_t, //3, //2, //52, //engine/src/fieldrtf.cpp, //48
buffer_t, //36, //3, //92, //engine/src/pathprivate.h, //30
MCRawArray, //10, //3, //65, //engine/src/rawarray.h, //22
MCPriorityQueue, //3, //1, //61, //engine/src/iquantization.h, //22
ComPointer, //17, //14, //68, //revmobile/src/comutil.h, //54
MCLinkedList, //3, //3, //40, //engine/src/datastructures.h, //60
MCLinkedListNode, //3, //2, //36, //engine/src/datastructures.h, //18

function template, instantiations, multiple overload instantiations, loc, definition file path, line
MCMemoryDelete, //76, //52, //5, //libcore/include/core.h, //235
MCMemoryNew, //72, //58, //10, //libcore/include/core.h, //220
MCMemoryNewArray, //105, //54, //7, //libcore/include/core.h, //267
copysingleattr_int, //4, //1, //17, //engine/src/paragrafattr.cpp, //796
setparagraphattr_int, //5, //1, //24, //engine/src/paragrafattr.cpp, //324
MCMemoryAllocate, //49, //19, //10, //libcore/include/core.h, //161
MCMemoryResizeArray, //41, //31, //8, //libcore/include/core.h, //275
MCMemoryReallocate, //15, //12, //10, //libcore/include/core.h, //183
MCMemoryAllocateCopy, //10, //6, //10, //libcore/include/core.h, //172
class_factory, //0, //0, //4, //engine/src/internal_development.cpp, //861
MCListPopBack, //0, //0, //8, //libcore/include/core.h, //563
MCListPopFront, //11, //8, //8, //libcore/include/core.h, //580
MCListPushBack, //7, //4, //7, //libcore/include/core.h, //555
MCListPushFront, //4, //4, //7, //libcore/include/core.h, //572
MCListRemove, //1, //1, //7, //libcore/include/core.h, //589
Meta::evaluate, //6, //1, //10, //engine/src/meta.h, //323
Meta::evaluate, //3, //1, //18, //engine/src/meta.h, //336
Meta::evaluate, //2, //1, //25, //engine/src/meta.h, //358
swap, //3, //1, //7, //engine/src/ijpg.cpp, //264
MCThunkNew, //5, //1, //10, //libcore/include/thunk.h, //60
MCThunkNew, //4, //1, //8, //libcore/include/thunk.h, //63
MCThunkNew, //3, //1, //6, //libcore/include/thunk.h, //66
MCThunkNew, //2, //1, //4, //libcore/include/thunk.h, //69
MCThunkNew, //1, //1, //2, //libcore/include/thunk.h, //72
MCImageRotateRotate, //2, //1, //133, //engine/src/iutil.cpp, //876
class_factory, //0, //0, //1, //engine/src/mode_installer.cpp, //1141
XBrowserWrapper, //0, //0, //28, //revbrowser/src/revbrowser.cpp, //1537
XBrowserWrapper2, //0, //0, //28, //revbrowser/src/revbrowser.cpp, //1567
revBrowserWrapper, //0, //0, //20, //revbrowser/src/revbrowser.cpp, //1597
advanced_imaging_combiner, //93, //1, //206, //engine/src/combiners.cpp, //649
arithmetic_combiner, //93, //1, //113, //engine/src/combiners.cpp, //419
basic_imaging_combiner, //93, //1, //99, //engine/src/combiners.cpp, //548
bitwise_combiner, //93, //1, //87, //engine/src/combiners.cpp, //321
fastmax, //3, //1, //4, //engine/src/combiners.cpp, //316
fastmin, //6, //1, //4, //engine/src/combiners.cpp, //311
pixel_combine, //93, //1, //11, //engine/src/combiners.cpp, //876
surface_combine, //0, //0, //27, //engine/src/combiners.cpp, //888
ComPointer::CreateInstance, //0, //0, //4, //revmobile/src/comutil.h, //117
MCSwap, //0, //0, //7, //engine/src/w32textlayout.cpp, //134
MCMetaContext::new_array, //2, //1, //4, //engine/src/metacontext.cpp, //890
heap_t::allocate, //5, //1, //4, //engine/src/metacontext.h, //70
heap_t::allocate, //3, //1, //12, //engine/src/metacontext.h, //80
heap_t::allocate_array, //1, //1, //4, //engine/src/metacontext.h, //75
Meta::evaluate, //0, //0, //32, //engine/src/meta.h, //388
MCDebugAllocate, //3, //3, //11, //engine/src/srvdbgvar.cpp, //37
MCDebugReallocate, //3, //3, //11, //engine/src/srvdbgvar.cpp, //49
i2d, //5, //5, //33, //engine/src/deploy_sign.cpp, //371
MCBitmapConvertRow, //9, //2, //90, //engine/src/ibmp.cpp, //167
MCBitmapConvertRow, //7, //3, //4, //engine/src/ibmp.cpp, //261
MCGradientFillBilinearBlend, //0, //0, //47, //engine/src/gradient.cpp, //1086
MCGradientFillBilinearCombine, //0, //0, //41, //engine/src/gradient.cpp, //1144
MCGradientFillBlend, //0, //0, //80, //engine/src/gradient.cpp, //811
MCGradientFillCombine, //0, //0, //79, //engine/src/gradient.cpp, //903
blend_row, //9, //1, //76, //engine/src/gradient.cpp, //994
compute_index, //68, //2, //94, //engine/src/gradient.cpp, //715
MCMessageEvent::create, //2, //1, //13, //engine/src/mblandroidmisc.cpp, //70

