class template, instantiations, multiple overload instantiations, loc, definition file path, line
ACE_Hash_Map_Const_Iterator_Base_Ex, //8, //1, //165, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //688
ACE_Hash_Map_Const_Iterator_Ex, //15, //2, //78, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //839
ACE_Hash_Map_Entry, //83, //7, //87, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //36
ACE_Hash_Map_Iterator_Base_Ex, //8, //1, //215, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //589
ACE_Hash_Map_Iterator_Ex, //20, //3, //113, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //769
ACE_Hash_Map_Manager, //4, //2, //37, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //1125
ACE_Hash_Map_Manager_Ex, //52, //5, //806, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //123
ACE_Guard, //126, //6, //96, //dep/ACE_wrappers/ace/Guard_T.h, //42
ACE_Singleton, //21, //6, //78, //dep/ACE_wrappers/ace/Singleton.h, //79
ACE_String_Base, //117, //3, //555, //dep/ACE_wrappers/ace/String_Base.h, //58
ACE_Vector, //15, //4, //118, //dep/ACE_wrappers/ace/Vector_T.h, //70
ACE_Equal_To, //43, //6, //53, //dep/ACE_wrappers/ace/Functor_T.h, //117
ACE_Hash, //43, //6, //75, //dep/ACE_wrappers/ace/Functor_T.h, //90
ACE_Hash_Map_With_Allocator, //5, //3, //108, //dep/ACE_wrappers/ace/Hash_Map_With_Allocator_T.h, //51
ACE_Array, //14, //4, //57, //dep/ACE_wrappers/ace/Containers_T.h, //1982
ACE_Cached_Allocator, //7, //1, //75, //dep/ACE_wrappers/ace/Malloc_T.h, //85
ACE_Node, //54, //3, //43, //dep/ACE_wrappers/ace/Node.h, //41
ACE_Unbounded_Queue, //35, //8, //251, //dep/ACE_wrappers/ace/Unbounded_Queue.h, //150
ACE_Unbounded_Queue_Iterator, //19, //5, //55, //dep/ACE_wrappers/ace/Unbounded_Queue.h, //38
Trinity::Singleton, //6091, //5, //54, //src/framework/Policies/Singleton.h, //41
HashMapHolder, //79, //6, //29, //src/game/ObjectAccessor.h, //47
DBCStorage, //186, //83, //174, //src/shared/Database/DBCStore.h, //64
ACE_Refcounted_Auto_Ptr, //7, //2, //120, //dep/ACE_wrappers/ace/Refcounted_Auto_Ptr.h, //47
TypeContainerVisitor, //79, //55, //15, //src/framework/GameSystem/TypeContainerVisitor.h, //100
Trinity::GeneralLock, //3, //2, //16, //src/framework/Policies/ThreadingModel.h, //35
TargetedMovementGenerator, //16, //3, //190, //src/game/TargetedMovementGenerator.h, //39
ACE_Message_Queue, //84, //2, //961, //dep/ACE_wrappers/ace/Message_Queue_T.h, //65
ACE_Active_Map_Manager, //7, //4, //280, //dep/ACE_wrappers/ace/Active_Map_Manager_T.h, //38
ACE_Hash_Map_Reverse_Iterator_Ex, //20, //3, //76, //dep/ACE_wrappers/ace/Hash_Map_Manager_T.h, //983
ACE_Map_Iterator, //20, //5, //79, //dep/ACE_wrappers/ace/Map_Manager.h, //575
ACE_Map_Manager, //38, //4, //634, //dep/ACE_wrappers/ace/Map_Manager.h, //128
ACE_Map_Reverse_Iterator, //19, //4, //79, //dep/ACE_wrappers/ace/Map_Manager.h, //669
ACE_Active_Map_Manager_Adapter, //28, //1, //366, //dep/ACE_wrappers/ace/Map_T.h, //828
ACE_Active_Map_Manager_Iterator_Adapter, //9, //2, //62, //dep/ACE_wrappers/ace/Map_T.h, //736
ACE_Active_Map_Manager_Reverse_Iterator_Adapter, //9, //2, //62, //dep/ACE_wrappers/ace/Map_T.h, //782
ACE_Hash_Map_Manager_Ex_Adapter, //26, //1, //253, //dep/ACE_wrappers/ace/Map_T.h, //1124
ACE_Hash_Map_Manager_Ex_Iterator_Adapter, //9, //1, //62, //dep/ACE_wrappers/ace/Map_T.h, //1032
ACE_Hash_Map_Manager_Ex_Reverse_Iterator_Adapter, //9, //1, //62, //dep/ACE_wrappers/ace/Map_T.h, //1078
ACE_Incremental_Key_Generator, //0, //0, //25, //dep/ACE_wrappers/ace/Map_T.h, //56
ACE_Iterator, //10, //2, //88, //dep/ACE_wrappers/ace/Map_T.h, //145
ACE_Iterator_Impl, //54, //3, //14, //dep/ACE_wrappers/ace/Map_T.h, //83
ACE_Map, //5, //1, //93, //dep/ACE_wrappers/ace/Map_T.h, //263
ACE_Map_Impl, //26, //1, //239, //dep/ACE_wrappers/ace/Map_T.h, //547
ACE_Map_Impl_Iterator_Adapter, //9, //2, //63, //dep/ACE_wrappers/ace/Map_T.h, //455
ACE_Map_Impl_Reverse_Iterator_Adapter, //9, //2, //63, //dep/ACE_wrappers/ace/Map_T.h, //501
ACE_Map_Manager_Adapter, //26, //1, //253, //dep/ACE_wrappers/ace/Map_T.h, //1410
ACE_Map_Manager_Iterator_Adapter, //9, //2, //62, //dep/ACE_wrappers/ace/Map_T.h, //1318
ACE_Map_Manager_Reverse_Iterator_Adapter, //9, //2, //62, //dep/ACE_wrappers/ace/Map_T.h, //1364
ACE_Noop_Key_Generator, //0, //0, //10, //dep/ACE_wrappers/ace/Map_T.h, //34
ACE_Reverse_Iterator, //10, //2, //88, //dep/ACE_wrappers/ace/Map_T.h, //201
