class template, instantiations, multiple overload instantiations, loc, definition file path, line
ACE_Malloc_T, //29, //2, //580, //dep/acelite/ace/Malloc_T.h, //431
LinkedListHead::Iterator, //6, //6, //87, //src/server/shared/Dynamic/LinkedList.h, //134
Reference, //33, //5, //45, //src/server/shared/Dynamic/LinkedReference/Reference.h, //26
ACE_Singleton, //8292, //38, //91, //dep/acelite/ace/Singleton.h, //79
DBCStorage, //203, //92, //174, //src/server/shared/DataStores/DBCStore.h, //69
ACE_Array, //14, //4, //57, //dep/acelite/ace/Containers_T.h, //1991
DestinationHolder, //15, //2, //183, //src/server/game/Movement/DestinationHolder.h, //31
ACE_RB_Tree, //50, //2, //1264, //dep/acelite/ace/RB_Tree.h, //185
ACE_RB_Tree_Iterator, //15, //1, //174, //dep/acelite/ace/RB_Tree.h, //691
ACE_RB_Tree_Iterator_Base, //14, //1, //156, //dep/acelite/ace/RB_Tree.h, //592
ACE_RB_Tree_Node, //104, //1, //109, //dep/acelite/ace/RB_Tree.h, //54
ACE_RB_Tree_Reverse_Iterator, //13, //1, //112, //dep/acelite/ace/RB_Tree.h, //809
HookList, //22, //14, //29, //src/server/shared/Utilities/Util.h, //391
TypeContainerVisitor, //89, //57, //15, //src/server/shared/Dynamic/TypeContainerVisitor.h, //98
ACE_Reverse_Lock, //13, //2, //82, //dep/acelite/ace/Reverse_Lock_T.h, //72
ACE_Refcounted_Auto_Ptr, //9, //4, //120, //dep/acelite/ace/Refcounted_Auto_Ptr.h, //47
DatabaseWorkerPool, //3, //3, //296, //src/server/shared/Database/DatabaseWorkerPool.h, //51
MovementGeneratorMedium, //1, //1, //25, //src/server/game/Movement/MovementGenerator.h, //51
PointMovementGenerator, //6, //2, //70, //src/server/game/Movement/MovementGenerators/PointMovementGenerator.h, //28
ACE_Auto_IncDec, //1, //0, //29, //dep/acelite/ace/Auto_IncDec_T.h, //41
ACE_Intrusive_Auto_Ptr, //15, //4, //103, //dep/acelite/ace/Intrusive_Auto_Ptr.h, //50
ACE_Threading_Helper, //11, //3, //55, //dep/acelite/ace/Service_Config.h, //151
ACE_Dumpable_Adapter, //4, //0, //34, //dep/acelite/ace/Dump_T.h, //40
G3D::Array, //709, //51, //637, //dep/g3dlite/include/G3D/Array.h, //93
ACE_Intrusive_List, //14, //3, //135, //dep/acelite/ace/Intrusive_List.h, //58
ACE_Intrusive_List_Node, //1, //0, //39, //dep/acelite/ace/Intrusive_List_Node.h, //42
G3D::Set, //11, //3, //82, //dep/g3dlite/include/G3D/Set.h, //34
G3D::Table, //51, //18, //486, //dep/g3dlite/include/G3D/Table.h, //101
ACE_Acceptor, //26, //2, //322, //dep/acelite/ace/Acceptor.h, //53
G3D::ReferenceCountedPointer, //69, //26, //108, //dep/g3dlite/include/G3D/ReferenceCount.h, //169
HashMapHolder, //76, //6, //28, //src/server/game/Globals/ObjectAccessor.h, //46
ACE_Auto_Basic_Ptr, //4, //1, //74, //dep/acelite/ace/Auto_Ptr.h, //45
ACE_Auto_Ptr, //5, //5, //13, //dep/acelite/ace/Auto_Ptr.h, //114
ACE_Guard, //159, //3, //96, //dep/acelite/ace/Guard_T.h, //67
ACE_Svc_Handler, //29, //1, //306, //dep/acelite/ace/Svc_Handler.h, //57
ACE_Accept_Strategy, //13, //1, //100, //dep/acelite/ace/Strategies_T.h, //498
ACE_Concurrency_Strategy, //41, //1, //52, //dep/acelite/ace/Strategies_T.h, //251
ACE_Connect_Strategy, //15, //1, //95, //dep/acelite/ace/Strategies_T.h, //565
ACE_Creation_Strategy, //31, //1, //58, //dep/acelite/ace/Strategies_T.h, //84
ACE_DLL_Strategy, //3, //0, //111, //dep/acelite/ace/Strategies_T.h, //181
ACE_Process_Strategy, //4, //0, //89, //dep/acelite/ace/Strategies_T.h, //426
ACE_Reactive_Strategy, //4, //0, //91, //dep/acelite/ace/Strategies_T.h, //299
ACE_Schedule_All_Reactive_Strategy, //3, //0, //43, //dep/acelite/ace/Strategies_T.h, //670
ACE_Schedule_All_Threaded_Strategy, //3, //0, //43, //dep/acelite/ace/Strategies_T.h, //709
ACE_Scheduling_Strategy, //14, //1, //43, //dep/acelite/ace/Strategies_T.h, //631
ACE_Singleton_Strategy, //4, //0, //70, //dep/acelite/ace/Strategies_T.h, //141
ACE_Thread_Strategy, //4, //0, //90, //dep/acelite/ace/Strategies_T.h, //359
ARHR, //16, //0, //61, //dep/acelite/ace/Strategies_T.h, //788
TargetedMovementGenerator, //16, //3, //190, //src/server/game/Movement/MovementGenerators/TargetedMovementGenerator.h, //37
ACE_Equal_To, //43, //6, //53, //dep/acelite/ace/Functor_T.h, //121
ACE_Hash, //43, //6, //75, //dep/acelite/ace/Functor_T.h, //92
ACE_Less_Than, //0, //0, //28, //dep/acelite/ace/Functor_T.h, //138
ACE_Pointer_Hash, //0, //0, //17, //dep/acelite/ace/Functor_T.h, //106
ACE_Atomic_Op, //14, //6, //163, //dep/acelite/ace/Atomic_Op_T.h, //263
ACE_Atomic_Op_Ex, //10, //1, //190, //dep/acelite/ace/Atomic_Op_T.h, //151
ACE_Based_Pointer, //10, //4, //57, //dep/acelite/ace/Based_Pointer_T.h, //159
ACE_Based_Pointer_Basic, //15, //2, //168, //dep/acelite/ace/Based_Pointer_T.h, //44
ACE_Malloc_Lock_Adapter_T, //2, //0, //29, //dep/acelite/ace/Malloc_T.h, //872
ACE_Refcountable_T, //1, //0, //39, //dep/acelite/ace/Refcountable_T.h, //30
ACE_Message_Queue_Ex, //49, //1, //385, //dep/acelite/ace/Message_Queue_T.h, //983
ACE_Task, //49, //4, //181, //dep/acelite/ace/Task_T.h, //42
ACE_Module, //72, //2, //251, //dep/acelite/ace/Module.h, //78
ACE_Task_Ex, //6, //0, //181, //dep/acelite/ace/Task_Ex_T.h, //61
ACE_Hash_Map_Manager_Ex, //52, //5, //799, //dep/acelite/ace/Hash_Map_Manager_T.h, //129
ACE_Cached_Connect_Strategy, //31, //1, //643, //dep/acelite/ace/Strategies_T.h, //829
ACE_NOOP_Concurrency_Strategy, //1, //0, //15, //dep/acelite/ace/Strategies_T.h, //773
ACE_NOOP_Creation_Strategy, //1, //0, //12, //dep/acelite/ace/Strategies_T.h, //750
ACE_Recycling_Strategy, //15, //1, //29, //dep/acelite/ace/Strategies_T.h, //49
ACE_Free_List, //14, //2, //13, //dep/acelite/ace/Free_List.h, //37
ACE_Timer_Node_T, //175, //2, //179, //dep/acelite/ace/Timer_Queue_T.h, //56
ACE_Timer_Queue_Iterator_T, //14, //4, //18, //dep/acelite/ace/Timer_Queue_T.h, //174
ACE_Timer_Queue_T, //30, //3, //350, //dep/acelite/ace/Timer_Queue_T.h, //207
ACE_Timer_Wheel_Iterator_T, //10, //2, //77, //dep/acelite/ace/Timer_Wheel_T.h, //39
ACE_Timer_Wheel_T, //32, //2, //589, //dep/acelite/ace/Timer_Wheel_T.h, //92
ACE_String_Base, //121, //3, //589, //dep/acelite/ace/String_Base.h, //67
ACE_Timer_Node_Dispatch_Info_T, //14, //2, //7, //dep/acelite/ace/Timer_Queue_T.h, //37
ACE_Double_Linked_List, //51, //4, //210, //dep/acelite/ace/Containers_T.h, //823
ConfusedMovementGenerator, //7, //1, //145, //src/server/game/Movement/MovementGenerators/ConfusedMovementGenerator.h, //29
ACMI, //12, //0, //106, //dep/acelite/ace/Cache_Map_Manager_T.h, //247
ACMM, //17, //0, //352, //dep/acelite/ace/Cache_Map_Manager_T.h, //61
ACMRI, //11, //0, //104, //dep/acelite/ace/Cache_Map_Manager_T.h, //324
ACE_Reference_Pair, //64, //3, //37, //dep/acelite/ace/Pair_T.h, //35
ACE_Read_Guard, //21, //1, //52, //dep/acelite/ace/Guard_T.h, //192
ACE_Write_Guard, //17, //1, //54, //dep/acelite/ace/Guard_T.h, //146
ACE_Hash_Map_Bucket_Iterator, //9, //1, //126, //dep/acelite/ace/Hash_Map_Manager_T.h, //906
ACE_Hash_Map_Const_Iterator, //1, //1, //43, //dep/acelite/ace/Hash_Map_Manager_T.h, //1214
ACE_Hash_Map_Const_Iterator_Base_Ex, //8, //1, //165, //dep/acelite/ace/Hash_Map_Manager_T.h, //691
ACE_Hash_Map_Const_Iterator_Ex, //15, //2, //78, //dep/acelite/ace/Hash_Map_Manager_T.h, //842
ACE_Hash_Map_Const_Reverse_Iterator_Ex, //7, //1, //76, //dep/acelite/ace/Hash_Map_Manager_T.h, //1043
ACE_Hash_Map_Entry, //85, //7, //99, //dep/acelite/ace/Hash_Map_Manager_T.h, //36
ACE_Hash_Map_Iterator, //1, //1, //43, //dep/acelite/ace/Hash_Map_Manager_T.h, //1173
ACE_Hash_Map_Iterator_Base_Ex, //8, //1, //215, //dep/acelite/ace/Hash_Map_Manager_T.h, //592
ACE_Hash_Map_Iterator_Ex, //20, //3, //113, //dep/acelite/ace/Hash_Map_Manager_T.h, //772
ACE_Hash_Map_Manager, //4, //2, //37, //dep/acelite/ace/Hash_Map_Manager_T.h, //1128
ACE_Hash_Map_Reverse_Iterator, //1, //1, //40, //dep/acelite/ace/Hash_Map_Manager_T.h, //1256
ACE_Hash_Map_Reverse_Iterator_Ex, //20, //3, //76, //dep/acelite/ace/Hash_Map_Manager_T.h, //986
ACE_Hash_Map_With_Allocator, //5, //3, //108, //dep/acelite/ace/Hash_Map_With_Allocator_T.h, //51
ACE_Auto_Basic_Array_Ptr, //24, //6, //80, //dep/acelite/ace/Auto_Ptr.h, //134
ACE_Tokenizer_T, //1, //1, //36, //dep/acelite/ace/Tokenizer_T.h, //37
ACE_Allocator_Adapter, //24, //4, //174, //dep/acelite/ace/Malloc_T.h, //211
ACE_Malloc, //6, //4, //20, //dep/acelite/ace/Malloc_T.h, //822
G3D::Spline, //0, //0, //132, //dep/g3dlite/include/G3D/Spline.h, //106
Grid, //5, //2, //41, //src/server/game/Grids/Grid.h, //46
GridRefManager, //63, //12, //11, //src/server/game/Grids/GridRefManager.h, //28
NGrid, //3, //2, //92, //src/server/game/Grids/NGrid.h, //77
TypeMapContainer, //9, //6, //19, //src/server/shared/Dynamic/TypeContainer.h, //98
GridReference, //8, //3, //21, //src/server/game/Grids/GridReference.h, //28
FlaggedValuesArray32, //6, //3, //19, //src/server/game/Entities/Object/Object.h, //555
GridObject, //0, //0, //7, //src/server/game/Entities/Object/Object.h, //546
ACE_Oneshot_Acceptor, //22, //0, //337, //dep/acelite/ace/Acceptor.h, //532
ACE_Strategy_Acceptor, //19, //1, //381, //dep/acelite/ace/Acceptor.h, //274
G3D::Map2D, //1, //1, //303, //dep/g3dlite/include/G3D/Map2D.h, //171
GridLoader, //5, //1, //25, //src/server/game/Grids/GridLoader.h, //43
ACE_Array_Base, //26, //3, //266, //dep/acelite/ace/Array_Base.h, //43
ACE_Auto_Array_Ptr, //5, //4, //13, //dep/acelite/ace/Auto_Ptr.h, //170
auto_ptr, //11, //6, //14, //dep/acelite/ace/Auto_Ptr.h, //91
ObjectRegistry, //1, //1, //58, //src/server/shared/Dynamic/ObjectRegistry.h, //33
ACE_String_Base_Const_Iterator, //21, //1, //178, //dep/acelite/ace/String_Base.h, //734
ACE_String_Base_Iterator, //21, //1, //178, //dep/acelite/ace/String_Base.h, //607
ACE_Typed_SV_Message, //3, //1, //109, //dep/acelite/ace/Typed_SV_Message.h, //34
ACE_Typed_SV_Message_Queue, //4, //0, //113, //dep/acelite/ace/Typed_SV_Message_Queue.h, //33
ACE_Obstack_T, //14, //2, //189, //dep/acelite/ace/Obstack_T.h, //38
ACE_Unbounded_Set, //68, //10, //11, //dep/acelite/ace/Unbounded_Set.h, //81
ACE_Unbounded_Set_Const_Iterator, //0, //0, //21, //dep/acelite/ace/Unbounded_Set.h, //62
ACE_Unbounded_Set_Iterator, //7, //7, //19, //dep/acelite/ace/Unbounded_Set.h, //45
ACE_Unmanaged_Singleton, //20, //3, //81, //dep/acelite/ace/Singleton.h, //129
ACE_Map_Entry, //16, //3, //65, //dep/acelite/ace/Map_Manager.h, //39
ACE_Map_Iterator, //20, //5, //79, //dep/acelite/ace/Map_Manager.h, //576
ACE_Map_Iterator_Base, //4, //1, //114, //dep/acelite/ace/Map_Manager.h, //454
ACE_Map_Manager, //38, //4, //634, //dep/acelite/ace/Map_Manager.h, //129
ACE_Handler_Cleanup_Strategy, //2, //1, //19, //dep/acelite/ace/Cleanup_Strategies_T.h, //112
ACLE, //17, //0, //17, //dep/acelite/ace/Cleanup_Strategies_T.h, //39
ANCLE, //2, //0, //12, //dep/acelite/ace/Cleanup_Strategies_T.h, //131
ARHCLE, //3, //0, //18, //dep/acelite/ace/Cleanup_Strategies_T.h, //66
ARRHCLE, //2, //0, //15, //dep/acelite/ace/Cleanup_Strategies_T.h, //90
ACE_Handler_Caching_Utility, //4, //0, //86, //dep/acelite/ace/Caching_Utility_T.h, //204
ACE_Null_Caching_Utility, //4, //0, //53, //dep/acelite/ace/Caching_Utility_T.h, //259
ACE_Pair_Caching_Utility, //4, //0, //85, //dep/acelite/ace/Caching_Utility_T.h, //45
ACE_Recyclable_Handler_Caching_Utility, //4, //0, //102, //dep/acelite/ace/Caching_Utility_T.h, //94
ACE_Refcounted_Recyclable_Handler_Caching_Utility, //4, //0, //108, //dep/acelite/ace/Caching_Utility_T.h, //147
ACE_Array_Map, //38, //3, //318, //dep/acelite/ace/Array_Map.h, //88
ACE_Vector, //11, //3, //112, //dep/acelite/ace/Vector_T.h, //70
ACE_Unbounded_Queue, //34, //7, //250, //dep/acelite/ace/Unbounded_Queue.h, //150
ACE_Map_Const_Iterator, //8, //1, //79, //dep/acelite/ace/Map_Manager.h, //623
ACE_Map_Const_Iterator_Base, //4, //1, //114, //dep/acelite/ace/Map_Manager.h, //513
ACE_Map_Reverse_Iterator, //19, //4, //79, //dep/acelite/ace/Map_Manager.h, //670
MapScript, //0, //0, //20, //src/server/game/Scripting/ScriptMgr.h, //304
ScriptMgr::ScriptRegistry, //600, //25, //66, //src/server/game/Scripting/ScriptMgr.h, //988
UpdatableScript, //0, //0, //9, //src/server/game/Scripting/ScriptMgr.h, //178
ACE_Cleanup_Adapter, //9, //3, //27, //dep/acelite/ace/Managed_Object.h, //43
