class template, instantiations, multiple overload instantiations, loc, definition file path, line
ACE_Refcounted_Auto_Ptr, //10, //5, //120, //dep/acelite/ace/Refcounted_Auto_Ptr.h, //47
ACE_Singleton, //8261, //34, //91, //dep/acelite/ace/Singleton.h, //79
DBCStorage, //201, //92, //187, //src/server/shared/DataStores/DBCStore.h, //69
DatabaseWorkerPool, //3, //3, //295, //src/server/shared/Database/DatabaseWorkerPool.h, //51
PoolGroup, //27, //5, //350, //src/server/game/Pools/PoolMgr.h, //70
ACE_Timer_Node_Dispatch_Info_T, //14, //2, //7, //dep/acelite/ace/Timer_Queue_T.h, //37
ACE_Unbounded_Queue, //34, //7, //250, //dep/acelite/ace/Unbounded_Queue.h, //150
ACE_Unbounded_Queue_Iterator, //19, //5, //55, //dep/acelite/ace/Unbounded_Queue.h, //38
ACE_Equal_To, //43, //6, //53, //dep/acelite/ace/Functor_T.h, //121
ACE_Hash, //43, //6, //75, //dep/acelite/ace/Functor_T.h, //92
ACE_Guard, //159, //3, //96, //dep/acelite/ace/Guard_T.h, //67
ACE_Hash_Map_Bucket_Iterator, //9, //1, //126, //dep/acelite/ace/Hash_Map_Manager_T.h, //906
ACE_Hash_Map_Manager_Ex, //52, //5, //799, //dep/acelite/ace/Hash_Map_Manager_T.h, //129
ACE_Refcountable_T, //1, //0, //39, //dep/acelite/ace/Refcountable_T.h, //30
ACE_Accept_Strategy, //13, //1, //100, //dep/acelite/ace/Strategies_T.h, //498
ACE_Cached_Connect_Strategy, //31, //1, //643, //dep/acelite/ace/Strategies_T.h, //829
ACE_Concurrency_Strategy, //41, //1, //52, //dep/acelite/ace/Strategies_T.h, //251
ACE_Connect_Strategy, //15, //1, //95, //dep/acelite/ace/Strategies_T.h, //565
ACE_Creation_Strategy, //31, //1, //58, //dep/acelite/ace/Strategies_T.h, //84
ACE_DLL_Strategy, //3, //0, //111, //dep/acelite/ace/Strategies_T.h, //181
ACE_NOOP_Concurrency_Strategy, //1, //0, //15, //dep/acelite/ace/Strategies_T.h, //773
ACE_NOOP_Creation_Strategy, //1, //0, //12, //dep/acelite/ace/Strategies_T.h, //750
ACE_Process_Strategy, //4, //0, //89, //dep/acelite/ace/Strategies_T.h, //426
ACE_Reactive_Strategy, //4, //0, //91, //dep/acelite/ace/Strategies_T.h, //299
ACE_Recycling_Strategy, //15, //1, //29, //dep/acelite/ace/Strategies_T.h, //49
ACE_Schedule_All_Reactive_Strategy, //3, //0, //43, //dep/acelite/ace/Strategies_T.h, //670
ACE_Schedule_All_Threaded_Strategy, //3, //0, //43, //dep/acelite/ace/Strategies_T.h, //709
ACE_Scheduling_Strategy, //14, //1, //43, //dep/acelite/ace/Strategies_T.h, //631
ACE_Singleton_Strategy, //4, //0, //70, //dep/acelite/ace/Strategies_T.h, //141
ACE_Thread_Strategy, //4, //0, //90, //dep/acelite/ace/Strategies_T.h, //359
ARHR, //16, //0, //61, //dep/acelite/ace/Strategies_T.h, //788
LinkedListHead::Iterator, //6, //6, //87, //src/server/shared/Dynamic/LinkedList.h, //134
Reference, //33, //5, //45, //src/server/shared/Dynamic/LinkedReference/Reference.h, //26
ACE_Hash_Map_With_Allocator, //5, //3, //108, //dep/acelite/ace/Hash_Map_With_Allocator_T.h, //51
ACE_Read_Guard, //21, //1, //52, //dep/acelite/ace/Guard_T.h, //192
ACE_Write_Guard, //17, //1, //54, //dep/acelite/ace/Guard_T.h, //146
ACE_Hash_Map_Const_Iterator, //1, //1, //43, //dep/acelite/ace/Hash_Map_Manager_T.h, //1214
ACE_Hash_Map_Const_Iterator_Base_Ex, //8, //1, //165, //dep/acelite/ace/Hash_Map_Manager_T.h, //691
ACE_Hash_Map_Const_Iterator_Ex, //15, //2, //78, //dep/acelite/ace/Hash_Map_Manager_T.h, //842
ACE_Hash_Map_Const_Reverse_Iterator_Ex, //7, //1, //76, //dep/acelite/ace/Hash_Map_Manager_T.h, //1043
