class template, instantiations, multiple overload instantiations, loc, definition file path, line
base::BasicStringPiece, //40, //4, //145, //base/strings/string_piece.h, //162
ScopedVector, //1700, //380, //89, //base/memory/scoped_vector.h, //18
base::WeakPtrFactory, //1471, //1397, //24, //base/memory/weak_ptr.h, //259
scoped_refptr, //20265, //1705, //27, //tools/clang/rewrite_scoped_refptr/tests/scoped_refptr.h, //10
media::DecoderStream, //35, //3, //477, //media/filters/decoder_stream.h, //34
content::WebContentsUserData, //117, //58, //22, //content/public/browser/web_contents_user_data.h, //31
base::RefCountedThreadSafe, //588, //533, //6, //tools/clang/plugins/tests/base_refcounted.h, //19
gfx::PointBase, //3, //1, //46, //ui/gfx/geometry/point_base.h, //18
gfx::RectBase, //22, //4, //359, //ui/gfx/geometry/rect_base.h, //27
gfx::SizeBase, //1, //1, //40, //ui/gfx/geometry/size_base.h, //14
base::MRUCacheBase, //5, //5, //95, //base/containers/mru_cache.h, //44
base::LazyInstance, //595, //480, //46, //base/lazy_instance.h, //124
base::WeakPtr, //2041, //412, //37, //base/memory/weak_ptr.h, //192
gfx::InsetsBase, //0, //0, //44, //ui/gfx/geometry/insets_base.h, //15
media::CdmPromiseTemplate, //11, //4, //61, //media/base/cdm_promise.h, //91
FirstRunMasterPrefsBrowserTestT, //4, //3, //12, //chrome/browser/first_run/first_run_browsertest.cc, //124
IPC::MessageSchema, //1423, //1, //19, //ipc/ipc_message_utils.h, //805
IPC::SyncMessageSchema, //262, //1, //88, //ipc/ipc_message_utils.h, //877
TestingPrefServiceBase, //21, //4, //184, //base/prefs/testing_pref_service.h, //24
base::win::GenericScopedHandle, //9, //9, //56, //base/win/scoped_handle.h, //34
ObserverList, //525, //265, //17, //base/observer_list.h, //207
ObserverListBase, //1420, //18, //107, //base/observer_list.h, //64
IDMap, //123, //64, //163, //base/id_map.h, //34
IDMap::Iterator, //5, //3, //57, //base/id_map.h, //135
Singleton, //375, //366, //35, //base/memory/singleton.h, //216
net::VerifySizes, //2, //0, //5, //net/base/mime_sniffer.cc, //124
base::SupportsWeakPtr, //2, //2, //12, //base/memory/weak_ptr.h, //297
extensions::BaseSetOperators, //1, //1, //213, //extensions/common/permissions/base_set_operators.h, //27
url::StdStringReplacements, //3, //2, //27, //url/url_canon_stdstring.h, //56
content::Source, //652, //53, //8, //content/public/browser/notification_source.h, //45
base::scoped_nsobject, //227, //161, //12, //base/mac/scoped_nsobject.h, //113
base::OneShotTimer, //252, //202, //1, //base/timer/timer.h, //211
base::RefCounted, //256, //245, //6, //tools/clang/plugins/tests/base_refcounted.h, //11
base::ScopedGeneric, //8, //4, //61, //base/scoped_generic.h, //55
syncer::TaskQueue, //13, //3, //127, //sync/internal_api/public/attachments/task_queue.h, //68
cc::ScopedPtrVector, //85, //27, //141, //cc/base/scoped_ptr_vector.h, //21
ppapi::thunk::EnterResource, //266, //57, //27, //ppapi/thunk/enter.h, //173
base::ScopedPtrHashMap, //47, //35, //99, //base/containers/scoped_ptr_hash_map.h, //23
syncer::Ordinal, //69, //6, //268, //sync/internal_api/public/base/ordinal.h, //58
base::android::JavaRef, //83, //3, //61, //base/android/scoped_java_ref.h, //75
base::android::ScopedJavaGlobalRef, //143, //6, //29, //base/android/scoped_java_ref.h, //173
base::android::ScopedJavaLocalRef, //780, //13, //41, //base/android/scoped_java_ref.h, //100
media::Ranges, //64, //7, //81, //media/base/ranges.h, //23
ObserverListThreadSafe, //59, //21, //134, //base/observer_list_threadsafe.h, //94
mojo::Array, //92, //16, //81, //mojo/public/cpp/bindings/array.h, //22
linked_ptr, //621, //182, //66, //base/memory/linked_ptr.h, //77
extensions::DeclarativeActionSet, //12, //4, //87, //extensions/browser/api/declarative/declarative_rule.h, //143
ScopedObserver, //124, //37, //28, //base/scoped_observer.h, //17
PrefMember, //31, //6, //128, //base/prefs/pref_member.h, //162
gin::Handle, //54, //30, //19, //gin/handle.h, //17
base::BaseTimerMethodPointer, //0, //0, //13, //base/timer/timer.h, //183
base::RepeatingTimer, //97, //90, //1, //base/timer/timer.h, //216
pp::CompletionCallbackFactory, //74, //48, //407, //ppapi/utility/completion_callback_factory.h, //189
pp::CompletionCallbackWithOutput, //92, //32, //29, //ppapi/cpp/completion_callback.h, //187
base::internal::CallbackListBase, //12, //1, //95, //base/callback_list.h, //81
base::MRUCache, //11, //9, //15, //base/containers/mru_cache.h, //223
cc::LayerIterator, //25, //3, //141, //cc/layers/layer_iterator.h, //104
cc::OcclusionTracker, //128, //4, //345, //cc/trees/occlusion_tracker.h, //34
ui::PlatformObject, //3, //3, //11, //ui/ozone/platform_object.h, //27
base::DeleteHelper, //82, //81, //8, //base/sequenced_task_runner_helpers.h, //35
content::Details, //302, //87, //8, //content/public/browser/notification_details.h, //47
dbus::Property, //147, //16, //195, //dbus/property.h, //353
base::StackVector, //17, //13, //24, //base/containers/stack_container.h, //229
syncer::EnumSet, //24, //5, //118, //sync/internal_api/public/base/enum_set.h, //43
syncer::Immutable, //23, //17, //11, //sync/internal_api/public/util/immutable.h, //233
syncer::WeakHandle, //120, //18, //69, //sync/internal_api/public/util/weak_handle.h, //275
base::DelayTimer, //15, //11, //12, //base/timer/timer.h, //230
extensions::BrowserContextKeyedAPIFactory, //378, //90, //113, //extensions/browser/browser_context_keyed_api_factory.h, //72
url::Replacements, //65, //3, //82, //url/url_canon.h, //638
extensions::SetDisjunctionPermission, //1, //1, //117, //extensions/common/permissions/set_disjunction_permission.h, //29
ui::EventTargetIteratorImpl, //0, //0, //18, //ui/events/event_target_iterator.h, //25
ui::TreeNode, //2, //2, //77, //ui/base/models/tree_node_model.h, //64
content::WebMethodTask, //0, //0, //18, //content/shell/renderer/test_runner/web_task.h, //51
base::StatsScope, //6, //3, //15, //base/metrics/stats_counters.h, //176
cloud_devices::BooleanCapability, //6, //3, //40, //components/cloud_devices/common/description_items.h, //136
cloud_devices::EmptyCapability, //4, //3, //19, //components/cloud_devices/common/description_items.h, //160
cloud_devices::ListCapability, //6, //2, //69, //components/cloud_devices/common/description_items.h, //43
cloud_devices::SelectionCapability, //12, //8, //95, //components/cloud_devices/common/description_items.h, //81
cloud_devices::TicketItem, //17, //13, //45, //components/cloud_devices/common/description_items.h, //204
cloud_devices::ValueCapability, //6, //2, //45, //components/cloud_devices/common/description_items.h, //177
base::CancelableCallback, //0, //0, //41, //base/cancelable_callback.h, //129
base::CancelableCallback, //0, //0, //41, //base/cancelable_callback.h, //199
storage::TaskRunnerBoundObserverList, //4, //4, //37, //storage/browser/fileapi/task_runner_bound_observer_list.h, //35
ppapi::proxy::ProxyCompletionCallbackFactory, //5, //5, //8, //ppapi/proxy/proxy_completion_callback_factory.h, //75
sandbox::Cons, //21, //4, //16, //sandbox/linux/bpf_dsl/cons.h, //16
sandbox::bpf_dsl::Arg, //71, //12, //24, //sandbox/linux/bpf_dsl/bpf_dsl.h, //166
