class template, instantiations, multiple overload instantiations, loc, definition file path, line
scoped_refptr, //16840, //1569, //55, //base/memory/ref_counted.h, //264
scoped_ptr, //32895, //5482, //57, //base/memory/scoped_ptr.h, //310
base::WeakPtrFactory, //1190, //1121, //4, //tools/clang/plugins/tests/weak_ptr_factory.h, //11
content::Details, //476, //106, //8, //content/public/browser/notification_details.h, //47
content::Source, //850, //62, //8, //content/public/browser/notification_source.h, //45
base::BasicStringPiece, //40, //4, //145, //base/strings/string_piece.h, //157
base::RefCountedThreadSafe, //557, //503, //18, //base/memory/ref_counted.h, //171
mojo::Array, //21, //5, //58, //mojo/public/bindings/array.h, //21
mojo::TypeConverter, //18, //8, //94, //mojo/public/bindings/type_converter.h, //61
mojo::TypeConverter, //0, //0, //9, //mojo/public/bindings/array.h, //109
mojo::TypeConverter, //0, //0, //7, //mojo/public/bindings/array.h, //120
mojo::TypeConverter, //0, //0, //19, //mojo/public/bindings/array.h, //136
mojo::internal::WrapperHelper, //3, //3, //9, //mojo/public/bindings/lib/bindings_internal.h, //64
ObserverList, //446, //235, //17, //base/observer_list.h, //184
ScopedVector, //1322, //313, //89, //base/memory/scoped_vector.h, //18
Singleton, //358, //348, //35, //base/memory/singleton.h, //216
pp::internal::MayOwnPtr, //8, //6, //22, //ppapi/cpp/dev/may_own_ptr_dev.h, //23
base::LazyInstance, //522, //420, //47, //base/lazy_instance.h, //125
base::SupportsWeakPtr, //2, //2, //12, //base/memory/weak_ptr.h, //297
extensions::ApiResourceManager, //72, //21, //240, //extensions/browser/api/api_resource_manager.h, //74
extensions::BrowserContextKeyedAPIFactory, //331, //78, //106, //extensions/browser/browser_context_keyed_api_factory.h, //72
base::StackContainer, //0, //0, //23, //base/containers/stack_container.h, //131
base::StackVector, //16, //13, //24, //base/containers/stack_container.h, //222
base::RefCounted, //231, //221, //16, //base/memory/ref_counted.h, //121
gfx::RectBase, //22, //4, //359, //ui/gfx/geometry/rect_base.h, //27
gfx::InsetsBase, //1, //1, //44, //ui/gfx/geometry/insets_base.h, //15
pp::CompletionCallbackWithOutput, //81, //33, //22, //ppapi/cpp/completion_callback.h, //232
pp::internal::CompletionCallbackWithOutputBase, //2, //2, //28, //ppapi/cpp/completion_callback.h, //179
IPC::MessageSchema, //1354, //1, //19, //ipc/ipc_message_utils.h, //770
IPC::SyncMessageSchema, //308, //1, //88, //ipc/ipc_message_utils.h, //842
ScopedUserPrefUpdate, //2, //2, //17, //base/prefs/scoped_user_pref_update.h, //67
gfx::SizeBase, //1, //1, //40, //ui/gfx/geometry/size_base.h, //14
base::OneShotTimer, //251, //201, //1, //base/timer/timer.h, //211
media::AgcAudioStream, //3, //1, //67, //media/audio/agc_audio_stream.h, //69
base::WeakPtr, //1646, //316, //37, //base/memory/weak_ptr.h, //192
base::scoped_nsobject, //206, //144, //12, //base/mac/scoped_nsobject.h, //113
linked_ptr, //579, //172, //66, //base/memory/linked_ptr.h, //77
content::RenderViewObserverTracker, //3, //1, //18, //content/public/renderer/render_view_observer_tracker.h, //38
base::android::ScopedJavaLocalRef, //678, //13, //41, //base/android/scoped_java_ref.h, //83
base::ScopedTypeRef, //2, //1, //61, //base/mac/scoped_typeref.h, //49
rlz_lib::typed_buffer_ptr, //0, //0, //14, //rlz/win/lib/rlz_lib_win.cc, //26
gfx::PointBase, //3, //1, //46, //ui/gfx/geometry/point_base.h, //18
IDMap, //103, //51, //162, //base/id_map.h, //34
extensions::DeclarativeActionSet, //11, //4, //72, //chrome/browser/extensions/api/declarative/declarative_rule.h, //139
extensions::DeclarativeConditionSet, //11, //5, //104, //chrome/browser/extensions/api/declarative/declarative_rule.h, //56
extensions::DeclarativeRule, //9, //4, //110, //chrome/browser/extensions/api/declarative/declarative_rule.h, //186
net::PriorityQueue, //10, //3, //195, //net/base/priority_queue.h, //32
base::BaseTimerMethodPointer, //0, //0, //13, //base/timer/timer.h, //183
crypto::ScopedOpenSSL, //81, //36, //23, //crypto/openssl_util.h, //17
