class template, instantiations, multiple overload instantiations, loc, definition file path, line
SkTDS32Array, //38, //1, //31, //skia/animator/SkTDArray_Experimental.h, //113
SkTDArray, //104, //31, //238, //skia/include/SkTDArray.h, //22
SkTDStack, //10, //10, //89, //skia/include/SkTDStack.h, //22
scoped_ptr, //1185, //356, //43, //base/scoped_ptr.h, //57
scoped_refptr, //999, //233, //41, //base/ref_counted.h, //179
base::RefCounted, //12, //11, //15, //base/ref_counted.h, //69
base::OneShotTimer, //32, //23, //1, //base/timer.h, //200
CancelableRequestConsumerT, //11, //3, //6, //chrome/browser/cancelable_request.h, //306
ScopedRunnableMethodFactory, //47, //43, //84, //base/task.h, //109
CallbackImpl, //0, //0, //9, //base/task.h, //563
net::CancelableCompletionCallback, //3, //2, //20, //net/base/completion_callback.h, //33
net::CompletionCallbackImpl, //24, //18, //8, //net/base/completion_callback.h, //18
Source, //202, //23, //8, //chrome/common/notification_source.h, //40
StatsScope, //12, //2, //15, //base/stats_counters.h, //253
views::TreeNodeIterator, //5, //2, //32, //chrome/views/controls/tree/tree_node_iterator.h, //23
scoped_array, //46, //14, //42, //base/scoped_ptr.h, //162
CallbackRunner, //7, //7, //31, //base/task.h, //522
disk_cache::StorageBlock, //17, //3, //128, //net/disk_cache/storage_block.h, //33
Singleton, //79, //44, //38, //base/singleton.h, //107
scoped_ptr_malloc, //16, //7, //50, //base/scoped_ptr.h, //270
media::FilterFactoryImpl1, //3, //3, //17, //media/base/factory.h, //139
ScopedVector, //23, //9, //26, //chrome/common/scoped_vector.h, //15
views::TreeNode, //1, //1, //67, //chrome/views/controls/tree/tree_node_model.h, //65
views::TreeNodeModel, //1, //1, //63, //chrome/views/controls/tree/tree_node_model.h, //193
views::TreeNodeWithValue, //10, //5, //13, //chrome/views/controls/tree/tree_node_model.h, //170
linked_ptr, //31, //8, //60, //base/linked_ptr.h, //77
base::RefCountedThreadSafe, //16, //12, //15, //base/ref_counted.h, //96
IPC::MessageWithTuple, //0, //0, //121, //chrome/common/ipc_message_utils.h, //1090
l10n_util::StringComparator, //3, //2, //22, //chrome/common/l10n_util.h, //261
IDMap, //11, //5, //52, //base/id_map.h, //21
base::RefCountedData, //2, //2, //6, //base/ref_counted.h, //120
base::ThreadLocalPointer, //10, //8, //19, //base/thread_local.h, //74
AutomationResourceTracker, //1, //1, //47, //chrome/browser/automation/automation_resource_tracker.h, //70
base::BaseTimer, //1, //1, //57, //base/timer.h, //112
StringTokenizerT, //3, //3, //85, //base/string_tokenizer.h, //78
RefCountedVector, //4, //2, //9, //chrome/common/ref_counted_util.h, //14
Details, //88, //36, //8, //chrome/common/notification_details.h, //42
PrefMember, //0, //0, //29, //chrome/common/pref_member.h, //72
base::RepeatingTimer, //17, //16, //1, //base/timer.h, //205
SkAutoSMalloc, //3, //3, //21, //skia/include/corecg/SkTypes.h, //351
RpcTypeToNumber, //60, //3, //4, //webkit/glue/devtools/devtools_rpc.h, //331
ObserverList, //82, //10, //80, //base/observer_list.h, //60
MRUCache, //5, //3, //15, //chrome/common/mru_cache.h, //190
MRUCacheBase, //2, //2, //77, //chrome/common/mru_cache.h, //32
MRUCacheNullDeletor, //2, //1, //5, //chrome/common/mru_cache.h, //181
MRUCachePointerDeletor, //2, //1, //6, //chrome/common/mru_cache.h, //212
OwningMRUCache, //4, //3, //16, //chrome/common/mru_cache.h, //223
media::MockFilterHost, //8, //5, //65, //media/base/mock_filter_host.h, //26
CancelableRequestConsumerTSimple, //3, //3, //76, //chrome/browser/cancelable_request.h, //193
SkAutoSTMalloc, //11, //7, //22, //skia/include/corecg/SkTemplates.h, //162
SkAutoTDelete, //9, //5, //10, //skia/include/corecg/SkTemplates.h, //62
activex_shim::IUnknownImpl, //0, //0, //14, //webkit/activex_shim/activex_util.h, //74
activex_shim::NoRefIUnknownImpl, //0, //0, //8, //webkit/activex_shim/activex_util.h, //97
CancelableRequest, //8, //7, //31, //chrome/browser/cancelable_request.h, //459
views::win_util::CoMemReleaser, //0, //0, //17, //chrome/common/win_util.h, //37
STLValueDeleter, //1, //1, //7, //chrome/common/stl_util-inl.h, //281
base::LazyInstance, //17, //14, //16, //base/lazy_instance.h, //82
base::DelayTimer, //10, //5, //35, //base/timer.h, //219
SkAutoTCallVProc, //1, //1, //8, //skia/include/corecg/SkTemplates.h, //36
SkAutoTMalloc, //1, //1, //14, //skia/include/corecg/SkTemplates.h, //146
SkAutoTPlacementDelete, //2, //1, //25, //skia/sgl/SkTemplatesPriv.h, //58
StackBstrT, //2, //0, //19, //base/scoped_bstr_win.h, //91
CancelableRequest1, //8, //8, //10, //chrome/browser/cancelable_request.h, //532
DOMWrapperMap, //1, //1, //5, //webkit/port/bindings/v8/dom_wrapper_map.h, //66
WeakReferenceMap, //0, //0, //40, //webkit/port/bindings/v8/dom_wrapper_map.h, //15
IPC::MessageWithReply, //0, //0, //105, //chrome/common/ipc_message_utils.h, //1251
FunctionNode, //0, //0, //13, //chrome/browser/debugger/debugger_node.h, //217
SkTDict, //8, //4, //123, //skia/include/SkTDict.h, //24
ObserverListThreadSafe, //9, //3, //99, //base/observer_list_threadsafe.h, //51
StackAllocator, //8, //7, //45, //base/stack_container.h, //32
StackContainer, //0, //0, //23, //base/stack_container.h, //130
StackString, //0, //0, //15, //base/stack_container.h, //176
StackVector, //9, //7, //24, //base/stack_container.h, //219
StackWString, //2, //1, //15, //base/stack_container.h, //195
CustomAutomationProxyTest, //1, //1, //9, //chrome/test/automation/automation_proxy_uitest.cc, //41
OneClassFactory, //1, //1, //19, //chrome/common/classfactory.h, //44
sandbox::ActualCallParams, //16, //9, //49, //sandbox/src/crosscall_params.h, //197
sandbox::SingletonBase, //0, //0, //16, //sandbox/src/win_utils.h, //40
UnboundMethod, //4, //3, //10, //base/task.h, //658
WDResult, //11, //4, //13, //chrome/browser/webdata/web_data_service.h, //101
PropertyAccessor, //5, //3, //33, //chrome/common/property_bag.h, //129
WebDataService::GenericRequest, //45, //7, //16, //chrome/browser/webdata/web_data_service.h, //206
RpcTypeToNumberCounter, //5, //2, //4, //webkit/glue/devtools/devtools_rpc.h, //323
Patch, //0, //0, //37, //tools/memory_watcher/memory_hook.cc, //100
media::FilterFactoryImpl0, //6, //6, //16, //media/base/factory.h, //110
media::InstanceFilterFactory, //0, //0, //25, //media/base/factory.h, //172
scoped_array, //1, //1, //20, //skia/images/bmpdecoderhelper.h, //31
media::DecoderBase, //0, //0, //170, //media/filters/decoder_base.h, //22
PrivateHookAllocator, //5, //2, //27, //tools/memory_watcher/memory_hook.h, //23
STLElementDeleter, //2, //2, //7, //chrome/common/stl_util-inl.h, //270
scoped_cftyperef, //0, //0, //41, //base/scoped_cftyperef.h, //22
SingletonObjC, //0, //0, //2, //base/singleton_objc.h, //57
CallbackStorage, //0, //0, //8, //base/task.h, //509
DeleteTask, //0, //0, //13, //base/task.h, //217
ReleaseTask, //0, //0, //14, //base/task.h, //233
RunnableFunction, //0, //0, //17, //base/task.h, //404
RunnableMethod, //0, //0, //28, //base/task.h, //294
ScopedRunnableMethodFactory::RunnableMethod, //6, //5, //15, //base/task.h, //187
ScopedTaskFactory, //6, //3, //20, //base/task.h, //77
CProxy_IChromeTestControlEvents, //0, //0, //5, //chrome/test/activex_test_control/chrome_test_control_cp.h, //10
WDObjectResult, //0, //0, //11, //chrome/browser/webdata/web_data_service.h, //121
WebDataService::GenericRequest2, //16, //5, //22, //chrome/browser/webdata/web_data_service.h, //227
sandbox::ParameterSetEx, //0, //0, //4, //sandbox/src/policy_engine_params.h, //121
NavigationNotificationObserver, //0, //0, //99, //chrome/browser/automation/automation_provider.cc, //199
l10n_util::StringMethodComparator, //0, //0, //11, //chrome/common/l10n_util.h, //220
l10n_util::StringMethodComparatorWithCollator, //0, //0, //16, //chrome/common/l10n_util.h, //197
PrintingTest, //0, //0, //20, //chrome/browser/printing/printing_test.h, //15
sandbox::CopyHelper, //30, //1, //22, //sandbox/src/crosscall_client.h, //53
sandbox::CopyHelper, //0, //0, //22, //sandbox/src/crosscall_client.h, //175
BinaryOperateOnFirst, //1, //0, //14, //chrome/common/stl_util-inl.h, //396
BinaryOperateOnSecond, //1, //0, //14, //chrome/common/stl_util-inl.h, //420
