class template, instantiations, multiple overload instantiations, loc, definition file path, line
scoped_refptr, //8391, //1174, //54, //ppapi/native_client/src/include/ref_counted.h, //153
scoped_ptr, //13920, //2897, //62, //base/memory/scoped_ptr.h, //133
base::BasicStringPiece, //5, //3, //18, //base/string_piece.h, //218
base::ThreadLocalPointer, //33, //27, //21, //base/threading/thread_local.h, //79
Singleton, //257, //245, //35, //base/memory/singleton.h, //212
base::RefCounted, //143, //138, //5, //tools/clang/plugins/tests/base_refcounted.h, //11
base::RefCountedThreadSafe, //429, //400, //5, //tools/clang/plugins/tests/base_refcounted.h, //18
content::Details, //575, //124, //8, //content/public/browser/notification_details.h, //47
content::Source, //917, //81, //8, //content/public/browser/notification_source.h, //45
base::internal::StringPieceDetail, //35, //2, //79, //base/string_piece.h, //47
net::internal::TestCompletionCallbackTemplate, //2, //2, //23, //net/base/test_completion_callback.h, //46
base::LazyInstance, //294, //230, //47, //base/lazy_instance.h, //119
base::SupportsWeakPtr, //2, //2, //15, //base/memory/weak_ptr.h, //253
base::WeakPtr, //543, //142, //31, //base/memory/weak_ptr.h, //206
WebContentsUserData, //71, //35, //17, //chrome/browser/common/web_contents_user_data.h, //29
base::BaseTimerMethodPointer, //0, //0, //12, //base/timer.h, //183
base::OneShotTimer, //159, //127, //1, //base/timer.h, //204
scoped_array, //418, //61, //48, //base/memory/scoped_ptr.h, //272
CancelableRequestConsumerTSimple, //27, //10, //167, //chrome/browser/common/cancelable_request.h, //214
base::WeakPtrFactory, //567, //530, //28, //base/memory/weak_ptr.h, //303
scoped_nsobject, //118, //79, //15, //base/memory/scoped_nsobject.h, //120
linked_ptr, //454, //123, //67, //webkit/media/crypto/ppapi/linked_ptr.h, //80
base::HashingMRUCache, //3, //3, //17, //base/memory/mru_cache.h, //282
base::MRUCacheBase, //3, //3, //89, //base/memory/mru_cache.h, //44
ppapi::thunk::EnterResource, //89, //46, //26, //ppapi/thunk/enter.h, //164
ppapi::thunk::EnterResourceNoLock, //58, //21, //11, //ppapi/thunk/enter.h, //201
base::RepeatingTimer, //63, //60, //1, //base/timer.h, //209
ObserverList, //244, //130, //17, //base/observer_list.h, //184
syncer::Ordinal, //69, //6, //268, //sync/internal_api/public/base/ordinal.h, //58
syncer::IndexedLessThan, //2, //2, //10, //sync/internal_api/public/base/node_ordinal_unittest.cc, //80
gfx::RectBase, //23, //3, //319, //ui/gfx/rect_base.h, //26
ObserverListBase, //604, //21, //90, //base/observer_list.h, //64
gfx::SizeBase, //1, //1, //46, //ui/gfx/size_base.h, //18
base::win::GenericScopedHandle, //6, //6, //66, //base/win/scoped_handle.h, //39
base::win::ScopedCoMem, //4, //1, //30, //base/win/scoped_co_mem.h, //23
