class template, instantiations, multiple overload instantiations, loc, definition file path, line
scoped_refptr, //3397, //526, //55, //base/ref_counted.h, //215
IPC::MessageWithTuple, //0, //0, //123, //ipc/ipc_message_utils.h, //968
base::BaseTimer, //1, //1, //57, //base/timer.h, //111
base::OneShotTimer, //46, //41, //1, //base/timer.h, //199
base::RepeatingTimer, //27, //26, //1, //base/timer.h, //204
base::RefCountedThreadSafe, //168, //167, //17, //base/ref_counted.h, //129
Details, //252, //67, //8, //chrome/common/notification_details.h, //44
Source, //374, //47, //8, //chrome/common/notification_source.h, //42
base::RefCounted, //69, //66, //15, //base/ref_counted.h, //82
o3d::SlaveParam, //12, //12, //24, //o3d/core/cross/param_object.h, //406
o3d::SmartPointer, //163, //139, //64, //o3d/core/cross/smart_ptr.h, //71
o3d::TypedParamBase, //0, //0, //37, //o3d/core/cross/param.h, //375
Singleton, //179, //103, //42, //base/singleton.h, //108
scoped_nsobject, //69, //44, //39, //base/scoped_nsobject.h, //28
base::LazyInstance, //29, //23, //20, //base/lazy_instance.h, //91
o3d::ServiceDependency, //77, //10, //29, //o3d/core/cross/service_dependency.h, //46
ObserverList, //63, //18, //14, //base/observer_list.h, //183
ObserverListBase, //121, //1, //91, //base/observer_list.h, //63
ScopedRunnableMethodFactory, //122, //110, //77, //base/task.h, //80
DeviceDataProvider, //15, //3, //76, //chrome/browser/geolocation/device_data_provider.h, //283
EventChannel, //11, //11, //84, //chrome/browser/sync/util/event_sys-inl.h, //98
media::DecoderBase, //0, //0, //156, //media/filters/decoder_base.h, //28
media::FilterFactoryImpl1, //2, //2, //18, //media/base/factory.h, //143
IPC::MessageWithReply, //0, //0, //108, //ipc/ipc_message_utils.h, //1131
shared_ptr, //26, //11, //83, //o3d/compiler/puritan/puritan_shared_ptr.h, //68
PropertyAccessor, //12, //5, //33, //chrome/common/property_bag.h, //127
linked_ptr, //80, //27, //66, //base/linked_ptr.h, //77
testing::Mutant, //49, //0, //12, //testing/gmock_mutant.h, //918
testing::MutantFunction, //49, //1, //11, //testing/gmock_mutant.h, //935
testing::MutantLateObjectBind, //49, //0, //15, //testing/gmock_mutant.h, //956
testing::MutantRunner, //296, //6, //5, //testing/gmock_mutant.h, //907
playground::SystemAllocator, //13, //9, //42, //sandbox/linux/seccomp/allocator.h, //23
base::ThreadLocalPointer, //14, //11, //19, //base/thread_local.h, //74
testing::Action, //287, //71, //22, //testing/gmock/include/gmock/gmock-actions.h, //297
testing::ActionInterface, //2, //1, //16, //testing/gmock/include/gmock/gmock-actions.h, //254
