class template, instantiations, multiple overload instantiations, loc, definition file path, line
scoped_ptr, //11625, //2533, //62, //base/memory/scoped_ptr.h, //134
base::BasicStringPiece, //5, //3, //18, //base/string_piece.h, //219
base::RefCountedThreadSafe, //412, //389, //18, //base/memory/ref_counted.h, //136
scoped_refptr, //7506, //1107, //54, //ppapi/native_client/src/include/ref_counted.h, //155
content::Source, //870, //69, //8, //content/public/browser/notification_source.h, //46
gfx::PointBase, //3, //1, //52, //ui/gfx/point_base.h, //18
gfx::RectBase, //23, //3, //326, //ui/gfx/rect_base.h, //25
gfx::SizeBase, //5, //2, //61, //ui/gfx/size_base.h, //18
content::Details, //553, //121, //8, //content/public/browser/notification_details.h, //48
base::WeakPtrFactory, //485, //452, //28, //base/memory/weak_ptr.h, //291
base::BaseTimerMethodPointer, //0, //0, //12, //base/timer.h, //184
base::OneShotTimer, //137, //109, //1, //base/timer.h, //205
Singleton, //237, //226, //35, //base/memory/singleton.h, //212
base::win::GenericScopedHandle, //5, //5, //55, //base/win/scoped_handle.h, //39
media::Ranges, //51, //6, //81, //media/base/ranges.h, //23
base::RefCounted, //138, //133, //16, //base/memory/ref_counted.h, //86
base::WeakPtr, //481, //128, //30, //base/memory/weak_ptr.h, //195
base::LazyInstance, //272, //213, //47, //base/lazy_instance.h, //120
base::ThreadLocalPointer, //32, //26, //21, //base/threading/thread_local.h, //80
aura::WindowPropertyCaster, //9, //1, //5, //ui/aura/window_property.h, //54
aura::WindowPropertyCaster, //0, //0, //6, //ui/aura/window_property.h, //60
base::internal::StringPieceDetail, //35, //2, //79, //base/string_piece.h, //48
CheckReturnValue, //1, //1, //27, //courgette/memory_allocator.h, //19
IDMap, //63, //42, //132, //base/id_map.h, //35
base::SupportsWeakPtr, //2, //2, //15, //base/memory/weak_ptr.h, //241
media::ScopedSLObject, //0, //0, //19, //media/audio/android/opensles_util.h, //14
IDMap::Iterator, //2, //2, //42, //base/id_map.h, //117
gpu::gles2::ValueValidator, //62, //1, //23, //gpu/command_buffer/service/gles2_cmd_validation.h, //20
linked_ptr, //466, //112, //66, //base/memory/linked_ptr.h, //78
base::DeleteHelper, //71, //69, //8, //base/sequenced_task_runner_helpers.h, //35
CancelableRequest, //42, //28, //42, //chrome/browser/cancelable_request.h, //646
CancelableRequest1, //12, //11, //10, //chrome/browser/cancelable_request.h, //1003
ObserverList, //219, //117, //17, //base/observer_list.h, //185
ScopedVector, //299, //99, //80, //base/memory/scoped_vector.h, //18
ObserverListBase, //535, //20, //90, //base/observer_list.h, //65
scoped_nsobject, //106, //72, //15, //base/memory/scoped_nsobject.h, //121
base::android::JavaRef, //38, //3, //61, //base/android/scoped_java_ref.h, //57
base::android::ScopedJavaLocalRef, //139, //10, //41, //base/android/scoped_java_ref.h, //82
gpu::scoped_ptr, //31, //19, //43, //gpu/command_buffer/common/scoped_ptr.h, //59
base::RepeatingTimer, //52, //50, //1, //base/timer.h, //210
