class template, instantiations, multiple overload instantiations, loc, definition file path, line
Singleton, //269, //140, //42, //base/singleton.h, //173
CancelableRequestConsumerT, //18, //3, //17, //chrome/browser/cancelable_request.h, //426
Details, //352, //86, //8, //chrome/common/notification_details.h, //45
Source, //460, //60, //8, //chrome/common/notification_source.h, //43
scoped_refptr, //5201, //708, //55, //base/ref_counted.h, //217
base::RefCounted, //84, //81, //15, //base/ref_counted.h, //83
ScopedRunnableMethodFactory, //143, //129, //78, //base/task.h, //84
base::BaseTimer, //1, //1, //57, //base/timer.h, //112
base::RepeatingTimer, //31, //30, //1, //base/timer.h, //205
CancelableRequestConsumerTSimple, //22, //6, //149, //chrome/browser/cancelable_request.h, //211
DeleteTask, //26, //26, //13, //base/task.h, //181
ScopedVector, //91, //31, //54, //base/scoped_vector.h, //17
browser_sync::PerDataTypeAssociatorInterface, //0, //0, //10, //chrome/browser/sync/glue/model_associator.h, //57
base::LinkNode, //18, //3, //40, //base/linked_list.h, //84
base::LinkedList, //4, //2, //18, //base/linked_list.h, //142
o3d::ClassPointerArray, //1, //1, //21, //o3d/core/win/d3d9/effect_d3d9.h, //74
base::RefCountedThreadSafe, //207, //200, //17, //base/ref_counted.h, //131
o3d::ServiceDependency, //77, //10, //29, //o3d/core/cross/service_dependency.h, //46
o3d::StateEnableHandler, //0, //0, //11, //o3d/core/cross/gl/renderer_gl.cc, //291
o3d::TypedParamBase, //0, //0, //37, //o3d/core/cross/param.h, //375
o3d::TypedStateHandler, //0, //0, //13, //o3d/core/cross/gl/renderer_gl.cc, //261
o3d::SmartPointer, //164, //140, //64, //o3d/core/cross/smart_ptr.h, //71
base::OneShotTimer, //64, //56, //1, //base/timer.h, //200
WDResult, //21, //9, //13, //chrome/browser/webdata/web_data_service.h, //123
testing::Action, //364, //71, //22, //testing/gmock/include/gmock/gmock-actions.h, //296
testing::ActionInterface, //2, //1, //16, //testing/gmock/include/gmock/gmock-actions.h, //253
testing::Matcher, //1490, //108, //9, //testing/gmock/include/gmock/gmock-matchers.h, //251
testing::MatcherInterface, //5, //2, //11, //testing/gmock/include/gmock/gmock-matchers.h, //110
testing::internal::ActionHelper, //207, //0, //102, //testing/gmock/include/gmock/gmock-generated-actions.h, //640
testing::internal::MockSpec, //1033, //1, //37, //testing/gmock/include/gmock/gmock-spec-builders.h, //1185
EmptyWDResultMatcher::gmock_Impl, //1, //0, //262, //chrome/browser/password_manager/password_store_win_unittest.cc, //142
QuitUIMessageLoopAction::gmock_Impl, //1, //0, //266, //chrome/browser/password_manager/password_store_win_unittest.cc, //137
STLDeleteElements0Action::gmock_Impl, //1, //0, //268, //chrome/browser/password_manager/password_store_win_unittest.cc, //133
linked_ptr, //120, //34, //66, //base/linked_ptr.h, //78
gpu::scoped_array, //11, //5, //42, //gpu/command_buffer/common/scoped_ptr.h, //164
gpu::scoped_ptr, //17, //9, //43, //gpu/command_buffer/common/scoped_ptr.h, //59
gpu::scoped_ptr_malloc, //7, //2, //50, //gpu/command_buffer/common/scoped_ptr.h, //272
o3d::InterfaceTraits, //18, //16, //8, //o3d/core/cross/service_interface_traits.h, //43
net::CompletionCallbackImpl, //106, //66, //8, //net/base/completion_callback.h, //19
o3d::ServiceImplementation, //16, //15, //18, //o3d/core/cross/service_implementation.h, //48
scoped_nsobject, //87, //53, //35, //base/scoped_nsobject.h, //30
CallbackRunner, //6, //6, //31, //base/callback.h, //70
ObserverList, //82, //24, //14, //base/observer_list.h, //182
EventChannel, //6, //6, //84, //chrome/common/deprecated/event_sys-inl.h, //97
base::LazyInstance, //40, //33, //20, //base/lazy_instance.h, //88
base::ThreadLocalPointer, //20, //14, //19, //base/thread_local.h, //75
ExceptionBarrierT, //2, //2, //11, //chrome_frame/exception_barrier.h, //150
ExceptionBarrierCustomHandlerT, //1, //1, //11, //chrome_frame/exception_barrier.h, //171
ObserverListBase, //150, //4, //89, //base/observer_list.h, //64
net::ClientSocketPoolBase, //6, //6, //116, //net/socket/client_socket_pool_base.h, //500
o3d::TypedJSONValue, //0, //0, //23, //o3d/import/cross/json_object.h, //82
o3d::TypedRefJSONValue, //0, //0, //23, //o3d/import/cross/json_object.h, //117
StringTokenizerT, //3, //3, //116, //base/string_tokenizer.h, //91
AutoReset, //19, //2, //13, //base/auto_reset.h, //22
IPC::MessageWithTuple, //2, //1, //123, //ipc/ipc_message_utils.h, //907
PrefMember, //0, //0, //37, //chrome/browser/prefs/pref_member.h, //81
media::FilterFactoryImpl1, //2, //2, //18, //media/base/factory.h, //135
o3d::SlaveParam, //12, //12, //24, //o3d/core/cross/param_object.h, //406
base::LeakTracker, //11, //5, //44, //base/leak_tracker.h, //64
ViewScreen, //11, //5, //62, //chrome/browser/chromeos/login/view_screen.h, //15
ScopedNpObject, //9, //3, //54, //chrome_frame/np_browser_functions.h, //174
o3d::WeakPointer, //38, //22, //64, //o3d/core/cross/weak_ptr.h, //66
sandbox::ActualCallParams, //19, //10, //58, //sandbox/src/crosscall_params.h, //200
DeviceDataProviderImplBase, //7, //4, //54, //chrome/browser/geolocation/device_data_provider.h, //239
base::WeakPtr, //93, //29, //29, //base/weak_ptr.h, //142
BookmarkAPIEventTask, //0, //0, //21, //chrome/browser/sync/util/extensions_activity_monitor_unittest.cc, //41
o3d::gpu2d::Interval, //9, //4, //53, //o3d/core/cross/gpu2d/interval_tree.h, //71
o3d::gpu2d::IntervalTree, //12, //7, //69, //o3d/core/cross/gpu2d/interval_tree.h, //168
o3d::gpu2d::RedBlackTree, //9, //2, //481, //o3d/core/cross/gpu2d/red_black_tree.h, //80
ChromeFramePlugin, //1, //1, //175, //chrome_frame/chrome_frame_plugin.h, //25
GenericPollingPolicy, //0, //0, //19, //chrome/browser/geolocation/wifi_data_provider_common.h, //38
appcache::AppCacheResponseIO::EntryCallback, //2, //2, //12, //webkit/appcache/appcache_response.h, //85
net::CancelableCompletionCallback, //12, //9, //20, //net/base/completion_callback.h, //34
base::SupportsWeakPtr, //1, //1, //10, //base/weak_ptr.h, //187
VectoredHandlerT, //7, //3, //67, //chrome_frame/crash_reporting/vectored_handler.h, //51
ExceptionCodeIsMatcherP, //2, //0, //42, //chrome_frame/crash_reporting/veh_test.cc, //48
ExceptionCodeIsMatcherP::gmock_Impl, //1, //0, //45, //chrome_frame/crash_reporting/veh_test.cc, //48
AutomationResourceTracker, //1, //1, //48, //chrome/browser/automation/automation_resource_tracker.h, //71
media::InvokeRunnableAction::gmock_Impl, //1, //0, //44, //media/base/mock_task.h, //59
IDMap, //51, //28, //118, //base/id_map.h, //34
IDMap::Iterator, //2, //2, //36, //base/id_map.h, //103
MemoryBuffer, //55, //5, //15, //o3d/import/cross/memory_buffer.h, //59
testing::StrictMock, //98, //31, //79, //testing/gmock/include/gmock/gmock-generated-nice-strict.h, //164
policy::ConfigDirPolicyProviderTestBase, //1, //1, //31, //chrome/browser/policy/config_dir_policy_provider_unittest.cc, //27
policy::ConfigDirPolicyProviderTestWithMockStore, //0, //0, //9, //chrome/browser/policy/config_dir_policy_provider_unittest.cc, //151
DebugQueue, //1, //1, //12, //chrome/browser/sync/util/dbgq.h, //15
browser_sync::Channel, //6, //5, //35, //chrome/browser/sync/util/channel.h, //92
browser_sync::ChannelEventHandler, //7, //2, //6, //chrome/browser/sync/util/channel.h, //65
browser_sync::ChannelHookup, //17, //5, //13, //chrome/browser/sync/util/channel.h, //76
