class template, instantiations, multiple overload instantiations, loc, definition file path, line
scoped_refptr, //11453, //1306, //55, //base/memory/ref_counted.h, //225
base::RefCounted, //175, //170, //6, //tools/clang/plugins/tests/base_refcounted.h, //11
Singleton, //289, //277, //35, //base/memory/singleton.h, //212
scoped_ptr, //20743, //3802, //56, //base/memory/scoped_ptr.h, //311
base::win::GenericScopedHandle, //7, //7, //75, //base/win/scoped_handle.h, //39
base::BaseTimerMethodPointer, //0, //0, //13, //base/timer.h, //182
base::BasicStringPiece, //5, //3, //18, //base/strings/string_piece.h, //218
base::OneShotTimer, //194, //152, //1, //base/timer.h, //210
base::WeakPtrFactory, //754, //709, //28, //base/memory/weak_ptr.h, //305
scoped_nsobject, //126, //87, //12, //base/memory/scoped_nsobject.h, //111
base::RefCountedThreadSafe, //463, //427, //6, //tools/clang/plugins/tests/base_refcounted.h, //19
base::internal::StringPieceDetail, //35, //2, //79, //base/strings/string_piece.h, //47
ObserverList, //335, //183, //17, //base/observer_list.h, //184
ObserverListBase, //858, //20, //90, //base/observer_list.h, //64
dbus::Property, //138, //15, //168, //dbus/property.h, //353
gfx::RectBase, //20, //4, //325, //ui/gfx/rect_base.h, //27
gfx::SizeBase, //1, //1, //40, //ui/gfx/size_base.h, //14
cc::OcclusionTrackerBase, //19, //3, //484, //cc/trees/occlusion_tracker.h, //33
ppapi::thunk::EnterResource, //143, //45, //27, //ppapi/thunk/enter.h, //176
linked_ptr, //485, //131, //67, //webkit/media/crypto/ppapi/linked_ptr.h, //80
content::Details, //517, //123, //8, //content/public/browser/notification_details.h, //47
content::Source, //902, //73, //8, //content/public/browser/notification_source.h, //45
content::WebContentsUserData, //92, //45, //22, //content/public/browser/web_contents_user_data.h, //31
SingletonObjC, //0, //0, //2, //base/memory/singleton_objc.h, //57
ScopedVector, //734, //179, //84, //base/memory/scoped_vector.h, //17
base::WeakPtr, //841, //210, //32, //base/memory/weak_ptr.h, //206
base::LazyInstance, //368, //293, //47, //base/lazy_instance.h, //119
IDMap, //79, //44, //162, //base/id_map.h, //34
pp::CompletionCallbackFactory, //40, //31, //399, //ppapi/utility/completion_callback_factory.h, //189
pp::CompletionCallbackWithOutput, //44, //17, //29, //ppapi/cpp/completion_callback.h, //179
extensions::ProfileKeyedAPIFactory, //153, //36, //42, //chrome/browser/extensions/api/profile_keyed_api_factory.h, //56
WebKit::RefCounted, //0, //0, //5, //tools/clang/plugins/tests/base_refcounted.h, //34
VectoredHandlerT, //6, //3, //68, //chrome_frame/crash_reporting/vectored_handler.h, //51
base::StringTokenizerT, //6, //5, //116, //base/strings/string_tokenizer.h, //92
base::SupportsWeakPtr, //4, //4, //15, //base/memory/weak_ptr.h, //255
base::DeleteHelper, //76, //73, //8, //base/sequenced_task_runner_helpers.h, //34
ui::ListModel, //10, //4, //81, //ui/base/models/list_model.h, //20
gfx::BreakList, //33, //3, //99, //ui/gfx/break_list.h, //27
IPC::MessageSchema, //1161, //1, //19, //ipc/ipc_message_utils.h, //723
syncer::WeakHandle, //147, //20, //69, //sync/internal_api/public/util/weak_handle.h, //275
forwarder2::FixedSizeStringBuilder, //1, //1, //28, //tools/android/forwarder2/common.h, //51
gfx::PointBase, //3, //1, //46, //ui/gfx/point_base.h, //18
base::android::ScopedJavaLocalRef, //454, //12, //41, //base/android/scoped_java_ref.h, //83
CheckReturnValue, //1, //1, //27, //courgette/memory_allocator.h, //19
base::android::ScopedJavaGlobalRef, //74, //7, //29, //base/android/scoped_java_ref.h, //156
net::internal::OwnedPoolMap, //8, //4, //10, //net/socket/client_socket_pool_manager_impl.h, //41
cc::LayerIterator, //27, //6, //99, //cc/layers/layer_iterator.h, //115
IDMap::Iterator, //3, //3, //57, //base/id_map.h, //133
syncer::EnumSet, //24, //5, //118, //sync/internal_api/public/base/enum_set.h, //43
base::internal::ConstRefWrapper, //4, //2, //7, //base/bind_helpers.h, //305
base::internal::HasIsMethodTag, //49, //2, //10, //base/bind_helpers.h, //281
base::internal::OwnedWrapper, //4, //1, //12, //base/bind_helpers.h, //335
base::internal::PassedWrapper, //8, //5, //15, //base/bind_helpers.h, //371
base::internal::SupportsAddRefAndRelease, //1, //1, //22, //base/bind_helpers.h, //228
base::internal::UnretainedWrapper, //4, //1, //7, //base/bind_helpers.h, //296
base::RepeatingTimer, //68, //64, //1, //base/timer.h, //215
syncer::Immutable, //23, //17, //11, //sync/internal_api/public/util/immutable.h, //233
browser_sync::ChangeProcessor::ScopedStopObserving, //6, //3, //13, //chrome/browser/sync/glue/change_processor.h, //58
base::android::JavaRef, //77, //3, //61, //base/android/scoped_java_ref.h, //58
IPC::SyncMessageSchema, //331, //1, //88, //ipc/ipc_message_utils.h, //795
gpu::ScopedTransferBufferArray, //4, //1, //15, //gpu/command_buffer/client/transfer_buffer.h, //213
gpu::scoped_ptr, //38, //21, //43, //gpu/command_buffer/common/scoped_ptr.h, //59
syncer::Ordinal, //69, //6, //268, //sync/internal_api/public/base/ordinal.h, //58
ObserverListThreadSafe, //39, //19, //134, //base/observer_list_threadsafe.h, //94
TestingPrefServiceBase, //19, //3, //159, //base/prefs/testing_pref_service.h, //24
base::AutoReset, //97, //11, //13, //base/auto_reset.h, //22
content::DeviceDataProvider, //17, //2, //81, //content/browser/geolocation/device_data_provider.h, //180
content::DeviceDataProviderImplBase, //5, //2, //56, //content/browser/geolocation/device_data_provider.h, //92
content::MockDeviceDataProviderImpl, //9, //2, //49, //content/browser/geolocation/network_location_provider_unittest.cc, //54
scoped_ptr_malloc, //64, //22, //60, //base/memory/scoped_ptr.h, //693
cc::ScopedPtrVector, //37, //12, //115, //cc/base/scoped_ptr_vector.h, //21
media::ScopedSLObject, //0, //0, //19, //media/audio/android/opensles_util.h, //14
ScopedUserPrefUpdate, //2, //2, //17, //chrome/browser/prefs/scoped_user_pref_update.h, //66
ppapi::thunk::EnterResourceNoLock, //60, //20, //11, //ppapi/thunk/enter.h, //214
extensions::DeclarativeRule, //9, //4, //103, //chrome/browser/extensions/api/declarative/declarative_rule.h, //180
base::subtle::DeleteHelperInternal, //2, //2, //13, //base/sequenced_task_runner_helpers.h, //77
base::subtle::ReleaseHelperInternal, //2, //2, //13, //base/sequenced_task_runner_helpers.h, //93
content::GenericPollingPolicy, //0, //0, //19, //content/browser/geolocation/wifi_data_provider_common.h, //40
cc::ScopedPtrDeque, //9, //4, //89, //cc/base/scoped_ptr_deque.h, //21
base::win::EtwMofEvent, //6, //2, //35, //base/win/event_trace_provider.h, //33
content::EmptyDeviceDataProvider, //0, //0, //13, //content/browser/geolocation/empty_device_data_provider.h, //16
PrefMember, //31, //6, //129, //base/prefs/pref_member.h, //161
content::RenderViewObserverTracker, //3, //1, //18, //content/public/renderer/render_view_observer_tracker.h, //38
playground2::BasicBlock::Less, //2, //1, //14, //sandbox/linux/seccomp-bpf/basicblock.h, //23
sandbox::ParameterSetEx, //0, //0, //4, //sandbox/win/src/policy_engine_params.h, //121
CancelableRequest, //15, //13, //42, //chrome/browser/common/cancelable_request.h, //645
CancelableRequest1, //9, //8, //10, //chrome/browser/common/cancelable_request.h, //1002
gfx::InsetsBase, //0, //0, //44, //ui/gfx/insets_base.h, //15
extensions::SetDisjunctionPermission, //1, //1, //112, //chrome/common/extensions/permissions/set_disjunction_permission.h, //29
net::internal::TestCompletionCallbackTemplate, //2, //2, //23, //net/base/test_completion_callback.h, //48
STLValueDeleter, //14, //11, //7, //base/stl_util.h, //182
crypto::ScopedOpenSSL, //35, //22, //23, //crypto/openssl_util.h, //17
ExceptionBarrierT, //2, //2, //11, //chrome_frame/exception_barrier.h, //150
base::MRUCache, //8, //6, //15, //base/containers/mru_cache.h, //218
base::MRUCacheBase, //3, //3, //89, //base/containers/mru_cache.h, //44
base::LinkNode, //16, //3, //37, //base/containers/linked_list.h, //83
base::LinkedList, //4, //2, //18, //base/containers/linked_list.h, //134
base::debug::LeakTracker, //20, //8, //46, //base/debug/leak_tracker.h, //65
ui::TreeNode, //1, //1, //72, //ui/base/models/tree_node_model.h, //64
CancelableRequestConsumerT, //11, //2, //18, //chrome/browser/common/cancelable_request.h, //456
tumbler::ConstMethodCallback, //0, //0, //17, //native_client_sdk/src/examples/fullscreen_tumbler/callback.h, //67
